municipality,value,0,1,cat1,metric,cat2,table,year
東村,5,hotel_ryokan,facilities,hotel_ryokan,facilities,,accommodation_type,2020
今帰仁村,17,hotel_ryokan,facilities,hotel_ryokan,facilities,,accommodation_type,2020
本部町,27,hotel_ryokan,facilities,hotel_ryokan,facilities,,accommodation_type,2020
恩納村,50,hotel_ryokan,facilities,hotel_ryokan,facilities,,accommodation_type,2020
宜野座村,2,hotel_ryokan,facilities,hotel_ryokan,facilities,,accommodation_type,2020
金武町,3,hotel_ryokan,facilities,hotel_ryokan,facilities,,accommodation_type,2020
北部,146,hotel_ryokan,facilities,hotel_ryokan,facilities,,accommodation_type,2020
宮古島市,76,hotel_ryokan,facilities,hotel_ryokan,facilities,,accommodation_type,2020
多良間村,0,hotel_ryokan,facilities,hotel_ryokan,facilities,,accommodation_type,2020
宮古,76,hotel_ryokan,facilities,hotel_ryokan,facilities,,accommodation_type,2020
石垣市,74,hotel_ryokan,facilities,hotel_ryokan,facilities,,accommodation_type,2020
竹富町,24,hotel_ryokan,facilities,hotel_ryokan,facilities,,accommodation_type,2020
与那国町,8,hotel_ryokan,facilities,hotel_ryokan,facilities,,accommodation_type,2020
八重山,106,hotel_ryokan,facilities,hotel_ryokan,facilities,,accommodation_type,2020
久米島町,6,hotel_ryokan,facilities,hotel_ryokan,facilities,,accommodation_type,2020
渡嘉敷村,3,hotel_ryokan,facilities,hotel_ryokan,facilities,,accommodation_type,2020
座間味村,7,hotel_ryokan,facilities,hotel_ryokan,facilities,,accommodation_type,2020
粟国村,0,hotel_ryokan,facilities,hotel_ryokan,facilities,,accommodation_type,2020
渡名喜村,0,hotel_ryokan,facilities,hotel_ryokan,facilities,,accommodation_type,2020
南大東村,2,hotel_ryokan,facilities,hotel_ryokan,facilities,,accommodation_type,2020
北大東村,1,hotel_ryokan,facilities,hotel_ryokan,facilities,,accommodation_type,2020
伊江村,4,hotel_ryokan,facilities,hotel_ryokan,facilities,,accommodation_type,2020
伊平屋村,1,hotel_ryokan,facilities,hotel_ryokan,facilities,,accommodation_type,2020
伊是名村,4,hotel_ryokan,facilities,hotel_ryokan,facilities,,accommodation_type,2020
離島,28,hotel_ryokan,facilities,hotel_ryokan,facilities,,accommodation_type,2020
沖縄県,797,hotel_ryokan,facilities,hotel_ryokan,facilities,,accommodation_type,2020
那覇市,18610,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2020
糸満市,596,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2020
豊見城市,355,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2020
八重瀬町,60,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2020
南城市,268,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2020
与那原町,24,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2020
南風原町,36,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2020
南部,19949,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2020
沖縄市,1066,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2020
宜野湾市,704,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2020
浦添市,142,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2020
うるま市,585,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2020
読谷村,1245,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2020
嘉手納町,49,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2020
北谷町,2417,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2020
北中城村,395,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2020
中城村,24,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2020
西原町,0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2020
中部,6627,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2020
名護市,2973,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2020
国頭村,289,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2020
大宜味村,0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2020
東村,24,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2020
今帰仁村,232,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2020
本部町,1573,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2020
恩納村,5161,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2020
宜野座村,49,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2020
金武町,25,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2020
北部,10326,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2020
宮古島市,3427,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2020
多良間村,0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2020
宮古,3427,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2020
石垣市,4416,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2020
竹富町,696,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2020
与那国町,148,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2020
八重山,5260,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2020
久米島町,450,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2020
渡嘉敷村,70,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2020
座間味村,100,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2020
粟国村,0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2020
渡名喜村,0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2020
南大東村,72,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2020
北大東村,23,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2020
伊江村,93,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2020
伊平屋村,17,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2020
伊是名村,40,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2020
離島,865,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2020
沖縄県,46454,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2020
那覇市,40100,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2020
糸満市,1849,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2020
豊見城市,921,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2020
八重瀬町,148,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2020
南城市,674,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2020
与那原町,52,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2020
南風原町,80,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2020
南部,43824,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2020
沖縄市,2820,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2020
宜野湾市,1998,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2020
浦添市,423,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2020
うるま市,1701,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2020
読谷村,3707,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2020
嘉手納町,142,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2020
北谷町,7998,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2020
北中城村,959,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2020
中城村,48,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2020
西原町,0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2020
中部,19796,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2020
名護市,8200,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2020
国頭村,958,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2020
大宜味村,0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2020
東村,62,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2020
今帰仁村,746,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2020
本部町,5705,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2020
恩納村,17356,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2020
宜野座村,139,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2020
金武町,92,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2020
北部,33258,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2020
宮古島市,8404,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2020
多良間村,0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2020
宮古,8404,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2020
石垣市,11328,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2020
竹富町,2251,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2020
与那国町,402,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2020
八重山,13981,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2020
久米島町,1118,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2020
渡嘉敷村,161,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2020
座間味村,307,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2020
粟国村,0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2020
渡名喜村,0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2020
南大東村,122,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2020
北大東村,50,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2020
伊江村,248,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2020
伊平屋村,51,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2020
伊是名村,112,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2020
離島,2169,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2020
沖縄県,121432,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2020
那覇市,47,minshuku,facilities,minshuku,facilities,,accommodation_type,2020
糸満市,3,minshuku,facilities,minshuku,facilities,,accommodation_type,2020
豊見城市,8,minshuku,facilities,minshuku,facilities,,accommodation_type,2020
八重瀬町,1,minshuku,facilities,minshuku,facilities,,accommodation_type,2020
南城市,14,minshuku,facilities,minshuku,facilities,,accommodation_type,2020
与那原町,4,minshuku,facilities,minshuku,facilities,,accommodation_type,2020
南風原町,0,minshuku,facilities,minshuku,facilities,,accommodation_type,2020
南部,77,minshuku,facilities,minshuku,facilities,,accommodation_type,2020
沖縄市,5,minshuku,facilities,minshuku,facilities,,accommodation_type,2020
宜野湾市,2,minshuku,facilities,minshuku,facilities,,accommodation_type,2020
浦添市,1,minshuku,facilities,minshuku,facilities,,accommodation_type,2020
うるま市,16,minshuku,facilities,minshuku,facilities,,accommodation_type,2020
読谷村,3,minshuku,facilities,minshuku,facilities,,accommodation_type,2020
嘉手納町,0,minshuku,facilities,minshuku,facilities,,accommodation_type,2020
北谷町,6,minshuku,facilities,minshuku,facilities,,accommodation_type,2020
北中城村,0,minshuku,facilities,minshuku,facilities,,accommodation_type,2020
中城村,0,minshuku,facilities,minshuku,facilities,,accommodation_type,2020
西原町,0,minshuku,facilities,minshuku,facilities,,accommodation_type,2020
中部,33,minshuku,facilities,minshuku,facilities,,accommodation_type,2020
名護市,6,minshuku,facilities,minshuku,facilities,,accommodation_type,2020
国頭村,17,minshuku,facilities,minshuku,facilities,,accommodation_type,2020
大宜味村,7,minshuku,facilities,minshuku,facilities,,accommodation_type,2020
東村,31,minshuku,facilities,minshuku,facilities,,accommodation_type,2020
今帰仁村,16,minshuku,facilities,minshuku,facilities,,accommodation_type,2020
本部町,16,minshuku,facilities,minshuku,facilities,,accommodation_type,2020
恩納村,12,minshuku,facilities,minshuku,facilities,,accommodation_type,2020
宜野座村,2,minshuku,facilities,minshuku,facilities,,accommodation_type,2020
金武町,4,minshuku,facilities,minshuku,facilities,,accommodation_type,2020
北部,111,minshuku,facilities,minshuku,facilities,,accommodation_type,2020
宮古島市,50,minshuku,facilities,minshuku,facilities,,accommodation_type,2020
多良間村,5,minshuku,facilities,minshuku,facilities,,accommodation_type,2020
宮古,55,minshuku,facilities,minshuku,facilities,,accommodation_type,2020
石垣市,59,minshuku,facilities,minshuku,facilities,,accommodation_type,2020
竹富町,70,minshuku,facilities,minshuku,facilities,,accommodation_type,2020
与那国町,14,minshuku,facilities,minshuku,facilities,,accommodation_type,2020
八重山,143,minshuku,facilities,minshuku,facilities,,accommodation_type,2020
久米島町,18,minshuku,facilities,minshuku,facilities,,accommodation_type,2020
渡嘉敷村,15,minshuku,facilities,minshuku,facilities,,accommodation_type,2020
座間味村,55,minshuku,facilities,minshuku,facilities,,accommodation_type,2020
粟国村,8,minshuku,facilities,minshuku,facilities,,accommodation_type,2020
渡名喜村,3,minshuku,facilities,minshuku,facilities,,accommodation_type,2020
南大東村,2,minshuku,facilities,minshuku,facilities,,accommodation_type,2020
北大東村,1,minshuku,facilities,minshuku,facilities,,accommodation_type,2020
伊江村,9,minshuku,facilities,minshuku,facilities,,accommodation_type,2020
伊平屋村,8,minshuku,facilities,minshuku,facilities,,accommodation_type,2020
伊是名村,10,minshuku,facilities,minshuku,facilities,,accommodation_type,2020
離島,129,minshuku,facilities,minshuku,facilities,,accommodation_type,2020
沖縄県,548,minshuku,facilities,minshuku,facilities,,accommodation_type,2020
那覇市,251,minshuku,rooms,minshuku,rooms,,accommodation_type,2020
糸満市,10,minshuku,rooms,minshuku,rooms,,accommodation_type,2020
豊見城市,15,minshuku,rooms,minshuku,rooms,,accommodation_type,2020
八重瀬町,1,minshuku,rooms,minshuku,rooms,,accommodation_type,2020
南城市,39,minshuku,rooms,minshuku,rooms,,accommodation_type,2020
与那原町,5,minshuku,rooms,minshuku,rooms,,accommodation_type,2020
南風原町,0,minshuku,rooms,minshuku,rooms,,accommodation_type,2020
南部,321,minshuku,rooms,minshuku,rooms,,accommodation_type,2020
沖縄市,48,minshuku,rooms,minshuku,rooms,,accommodation_type,2020
宜野湾市,2,minshuku,rooms,minshuku,rooms,,accommodation_type,2020
浦添市,1,minshuku,rooms,minshuku,rooms,,accommodation_type,2020
うるま市,88,minshuku,rooms,minshuku,rooms,,accommodation_type,2020
読谷村,13,minshuku,rooms,minshuku,rooms,,accommodation_type,2020
嘉手納町,0,minshuku,rooms,minshuku,rooms,,accommodation_type,2020
北谷町,12,minshuku,rooms,minshuku,rooms,,accommodation_type,2020
北中城村,0,minshuku,rooms,minshuku,rooms,,accommodation_type,2020
中城村,0,minshuku,rooms,minshuku,rooms,,accommodation_type,2020
西原町,0,minshuku,rooms,minshuku,rooms,,accommodation_type,2020
中部,164,minshuku,rooms,minshuku,rooms,,accommodation_type,2020
名護市,21,minshuku,rooms,minshuku,rooms,,accommodation_type,2020
国頭村,57,minshuku,rooms,minshuku,rooms,,accommodation_type,2020
大宜味村,18,minshuku,rooms,minshuku,rooms,,accommodation_type,2020
東村,56,minshuku,rooms,minshuku,rooms,,accommodation_type,2020
今帰仁村,61,minshuku,rooms,minshuku,rooms,,accommodation_type,2020
本部町,89,minshuku,rooms,minshuku,rooms,,accommodation_type,2020
恩納村,66,minshuku,rooms,minshuku,rooms,,accommodation_type,2020
宜野座村,6,minshuku,rooms,minshuku,rooms,,accommodation_type,2020
金武町,33,minshuku,rooms,minshuku,rooms,,accommodation_type,2020
北部,407,minshuku,rooms,minshuku,rooms,,accommodation_type,2020
宮古島市,223,minshuku,rooms,minshuku,rooms,,accommodation_type,2020
多良間村,33,minshuku,rooms,minshuku,rooms,,accommodation_type,2020
宮古,256,minshuku,rooms,minshuku,rooms,,accommodation_type,2020
石垣市,367,minshuku,rooms,minshuku,rooms,,accommodation_type,2020
竹富町,483,minshuku,rooms,minshuku,rooms,,accommodation_type,2020
与那国町,133,minshuku,rooms,minshuku,rooms,,accommodation_type,2020
八重山,983,minshuku,rooms,minshuku,rooms,,accommodation_type,2020
久米島町,156,minshuku,rooms,minshuku,rooms,,accommodation_type,2020
渡嘉敷村,118,minshuku,rooms,minshuku,rooms,,accommodation_type,2020
座間味村,344,minshuku,rooms,minshuku,rooms,,accommodation_type,2020
粟国村,62,minshuku,rooms,minshuku,rooms,,accommodation_type,2020
渡名喜村,18,minshuku,rooms,minshuku,rooms,,accommodation_type,2020
南大東村,15,minshuku,rooms,minshuku,rooms,,accommodation_type,2020
北大東村,22,minshuku,rooms,minshuku,rooms,,accommodation_type,2020
伊江村,84,minshuku,rooms,minshuku,rooms,,accommodation_type,2020
伊平屋村,69,minshuku,rooms,minshuku,rooms,,accommodation_type,2020
伊是名村,96,minshuku,rooms,minshuku,rooms,,accommodation_type,2020
離島,984,minshuku,rooms,minshuku,rooms,,accommodation_type,2020
沖縄県,3115,minshuku,rooms,minshuku,rooms,,accommodation_type,2020
那覇市,552,minshuku,capacity,minshuku,capacity,,accommodation_type,2020
糸満市,28,minshuku,capacity,minshuku,capacity,,accommodation_type,2020
豊見城市,48,minshuku,capacity,minshuku,capacity,,accommodation_type,2020
八重瀬町,4,minshuku,capacity,minshuku,capacity,,accommodation_type,2020
南城市,127,minshuku,capacity,minshuku,capacity,,accommodation_type,2020
与那原町,18,minshuku,capacity,minshuku,capacity,,accommodation_type,2020
南風原町,0,minshuku,capacity,minshuku,capacity,,accommodation_type,2020
南部,777,minshuku,capacity,minshuku,capacity,,accommodation_type,2020
沖縄市,88,minshuku,capacity,minshuku,capacity,,accommodation_type,2020
宜野湾市,11,minshuku,capacity,minshuku,capacity,,accommodation_type,2020
浦添市,6,minshuku,capacity,minshuku,capacity,,accommodation_type,2020
うるま市,285,minshuku,capacity,minshuku,capacity,,accommodation_type,2020
読谷村,38,minshuku,capacity,minshuku,capacity,,accommodation_type,2020
嘉手納町,0,minshuku,capacity,minshuku,capacity,,accommodation_type,2020
北谷町,40,minshuku,capacity,minshuku,capacity,,accommodation_type,2020
北中城村,0,minshuku,capacity,minshuku,capacity,,accommodation_type,2020
中城村,0,minshuku,capacity,minshuku,capacity,,accommodation_type,2020
西原町,0,minshuku,capacity,minshuku,capacity,,accommodation_type,2020
中部,468,minshuku,capacity,minshuku,capacity,,accommodation_type,2020
名護市,64,minshuku,capacity,minshuku,capacity,,accommodation_type,2020
国頭村,160,minshuku,capacity,minshuku,capacity,,accommodation_type,2020
大宜味村,49,minshuku,capacity,minshuku,capacity,,accommodation_type,2020
東村,252,minshuku,capacity,minshuku,capacity,,accommodation_type,2020
今帰仁村,173,minshuku,capacity,minshuku,capacity,,accommodation_type,2020
本部町,300,minshuku,capacity,minshuku,capacity,,accommodation_type,2020
恩納村,233,minshuku,capacity,minshuku,capacity,,accommodation_type,2020
宜野座村,16,minshuku,capacity,minshuku,capacity,,accommodation_type,2020
金武町,81,minshuku,capacity,minshuku,capacity,,accommodation_type,2020
北部,1328,minshuku,capacity,minshuku,capacity,,accommodation_type,2020
宮古島市,612,minshuku,capacity,minshuku,capacity,,accommodation_type,2020
多良間村,81,minshuku,capacity,minshuku,capacity,,accommodation_type,2020
宮古,693,minshuku,capacity,minshuku,capacity,,accommodation_type,2020
石垣市,978,minshuku,capacity,minshuku,capacity,,accommodation_type,2020
竹富町,1194,minshuku,capacity,minshuku,capacity,,accommodation_type,2020
与那国町,324,minshuku,capacity,minshuku,capacity,,accommodation_type,2020
八重山,2496,minshuku,capacity,minshuku,capacity,,accommodation_type,2020
久米島町,369,minshuku,capacity,minshuku,capacity,,accommodation_type,2020
渡嘉敷村,355,minshuku,capacity,minshuku,capacity,,accommodation_type,2020
座間味村,1057,minshuku,capacity,minshuku,capacity,,accommodation_type,2020
粟国村,196,minshuku,capacity,minshuku,capacity,,accommodation_type,2020
渡名喜村,44,minshuku,capacity,minshuku,capacity,,accommodation_type,2020
南大東村,32,minshuku,capacity,minshuku,capacity,,accommodation_type,2020
北大東村,50,minshuku,capacity,minshuku,capacity,,accommodation_type,2020
伊江村,183,minshuku,capacity,minshuku,capacity,,accommodation_type,2020
伊平屋村,184,minshuku,capacity,minshuku,capacity,,accommodation_type,2020
伊是名村,260,minshuku,capacity,minshuku,capacity,,accommodation_type,2020
離島,2730,minshuku,capacity,minshuku,capacity,,accommodation_type,2020
沖縄県,8492,minshuku,capacity,minshuku,capacity,,accommodation_type,2020
那覇市,65,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2020
糸満市,4,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2020
豊見城市,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2020
八重瀬町,3,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2020
南城市,59,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2020
与那原町,1,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2020
南風原町,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2020
南部,132,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2020
沖縄市,20,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2020
宜野湾市,10,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2020
浦添市,10,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2020
うるま市,54,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2020
読谷村,50,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2020
嘉手納町,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2020
北谷町,45,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2020
北中城村,3,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2020
中城村,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2020
西原町,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2020
中部,192,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2020
名護市,60,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2020
国頭村,9,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2020
大宜味村,14,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2020
東村,5,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2020
今帰仁村,88,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2020
本部町,248,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2020
恩納村,236,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2020
宜野座村,26,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2020
金武町,31,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2020
北部,717,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2020
宮古島市,192,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2020
多良間村,3,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2020
宮古,195,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2020
石垣市,184,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2020
竹富町,34,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2020
与那国町,3,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2020
八重山,221,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2020
久米島町,2,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2020
渡嘉敷村,10,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2020
座間味村,7,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2020
粟国村,2,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2020
渡名喜村,6,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2020
南大東村,1,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2020
北大東村,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2020
伊江村,2,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2020
伊平屋村,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2020
伊是名村,3,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2020
離島,33,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2020
沖縄県,1490,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2020
那覇市,263,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2020
糸満市,10,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2020
豊見城市,0,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2020
八重瀬町,5,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2020
南城市,123,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2020
与那原町,4,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2020
南風原町,0,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2020
南部,405,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2020
沖縄市,27,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2020
宜野湾市,16,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2020
浦添市,14,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2020
うるま市,127,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2020
読谷村,146,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2020
