year,city,metric,cat1,cat2,table,value
2015,うるま市,capacity,business_hotel_large,,hotel_breakdown,0
2015,うるま市,capacity,business_hotel_medium,,hotel_breakdown,124
2015,うるま市,capacity,business_hotel_small,,hotel_breakdown,206
2015,うるま市,capacity,city_hotel_large,,hotel_breakdown,0
2015,うるま市,capacity,city_hotel_medium,,hotel_breakdown,0
2015,うるま市,capacity,city_hotel_small,,hotel_breakdown,0
2015,うるま市,capacity,resort_hotel_large,,hotel_breakdown,692
2015,うるま市,capacity,resort_hotel_medium,,hotel_breakdown,118
2015,うるま市,capacity,resort_hotel_small,,hotel_breakdown,15
2015,うるま市,capacity,ryokan_large,,hotel_breakdown,0
2015,うるま市,capacity,ryokan_medium,,hotel_breakdown,0
2015,うるま市,capacity,ryokan_small,,hotel_breakdown,50
2015,うるま市,capacity,total,,hotel_breakdown,1205
2015,うるま市,facilities,business_hotel_large,,hotel_breakdown,0
2015,うるま市,facilities,business_hotel_medium,,hotel_breakdown,1
2015,うるま市,facilities,business_hotel_small,,hotel_breakdown,5
2015,うるま市,facilities,city_hotel_large,,hotel_breakdown,0
2015,うるま市,facilities,city_hotel_medium,,hotel_breakdown,0
2015,うるま市,facilities,city_hotel_small,,hotel_breakdown,0
2015,うるま市,facilities,resort_hotel_large,,hotel_breakdown,2
2015,うるま市,facilities,resort_hotel_medium,,hotel_breakdown,1
2015,うるま市,facilities,resort_hotel_small,,hotel_breakdown,1
2015,うるま市,facilities,ryokan_large,,hotel_breakdown,0
2015,うるま市,facilities,ryokan_medium,,hotel_breakdown,0
2015,うるま市,facilities,ryokan_small,,hotel_breakdown,2
2015,うるま市,facilities,total,,hotel_breakdown,12
2015,うるま市,rooms,business_hotel_large,,hotel_breakdown,0
2015,うるま市,rooms,business_hotel_medium,,hotel_breakdown,48
2015,うるま市,rooms,business_hotel_small,,hotel_breakdown,88
2015,うるま市,rooms,city_hotel_large,,hotel_breakdown,0
2015,うるま市,rooms,city_hotel_medium,,hotel_breakdown,0
2015,うるま市,rooms,city_hotel_small,,hotel_breakdown,0
2015,うるま市,rooms,resort_hotel_large,,hotel_breakdown,188
2015,うるま市,rooms,resort_hotel_medium,,hotel_breakdown,32
2015,うるま市,rooms,resort_hotel_small,,hotel_breakdown,6
2015,うるま市,rooms,ryokan_large,,hotel_breakdown,0
2015,うるま市,rooms,ryokan_medium,,hotel_breakdown,0
2015,うるま市,rooms,ryokan_small,,hotel_breakdown,17
2015,うるま市,rooms,total,,hotel_breakdown,379
2015,与那原町,capacity,business_hotel_large,,hotel_breakdown,0
2015,与那原町,capacity,business_hotel_medium,,hotel_breakdown,0
2015,与那原町,capacity,business_hotel_small,,hotel_breakdown,0
2015,与那原町,capacity,city_hotel_large,,hotel_breakdown,0
2015,与那原町,capacity,city_hotel_medium,,hotel_breakdown,0
2015,与那原町,capacity,city_hotel_small,,hotel_breakdown,0
2015,与那原町,capacity,resort_hotel_large,,hotel_breakdown,0
2015,与那原町,capacity,resort_hotel_medium,,hotel_breakdown,0
2015,与那原町,capacity,resort_hotel_small,,hotel_breakdown,0
2015,与那原町,capacity,ryokan_large,,hotel_breakdown,0
2015,与那原町,capacity,ryokan_medium,,hotel_breakdown,0
2015,与那原町,capacity,ryokan_small,,hotel_breakdown,0
2015,与那原町,capacity,total,,hotel_breakdown,0
2015,与那原町,facilities,business_hotel_large,,hotel_breakdown,0
2015,与那原町,facilities,business_hotel_medium,,hotel_breakdown,0
2015,与那原町,facilities,business_hotel_small,,hotel_breakdown,0
2015,与那原町,facilities,city_hotel_large,,hotel_breakdown,0
2015,与那原町,facilities,city_hotel_medium,,hotel_breakdown,0
2015,与那原町,facilities,city_hotel_small,,hotel_breakdown,0
2015,与那原町,facilities,resort_hotel_large,,hotel_breakdown,0
2015,与那原町,facilities,resort_hotel_medium,,hotel_breakdown,0
2015,与那原町,facilities,resort_hotel_small,,hotel_breakdown,0
2015,与那原町,facilities,ryokan_large,,hotel_breakdown,0
2015,与那原町,facilities,ryokan_medium,,hotel_breakdown,0
2015,与那原町,facilities,ryokan_small,,hotel_breakdown,0
2015,与那原町,facilities,total,,hotel_breakdown,0
2015,与那原町,rooms,business_hotel_large,,hotel_breakdown,0
2015,与那原町,rooms,business_hotel_medium,,hotel_breakdown,0
2015,与那原町,rooms,business_hotel_small,,hotel_breakdown,0
2015,与那原町,rooms,city_hotel_large,,hotel_breakdown,0
2015,与那原町,rooms,city_hotel_medium,,hotel_breakdown,0
2015,与那原町,rooms,city_hotel_small,,hotel_breakdown,0
2015,与那原町,rooms,resort_hotel_large,,hotel_breakdown,0
2015,与那原町,rooms,resort_hotel_medium,,hotel_breakdown,0
2015,与那原町,rooms,resort_hotel_small,,hotel_breakdown,0
2015,与那原町,rooms,ryokan_large,,hotel_breakdown,0
2015,与那原町,rooms,ryokan_medium,,hotel_breakdown,0
2015,与那原町,rooms,ryokan_small,,hotel_breakdown,0
2015,与那原町,rooms,total,,hotel_breakdown,0
2015,与那国町,capacity,business_hotel_large,,hotel_breakdown,0
2015,与那国町,capacity,business_hotel_medium,,hotel_breakdown,0
2015,与那国町,capacity,business_hotel_small,,hotel_breakdown,44
2015,与那国町,capacity,city_hotel_large,,hotel_breakdown,0
2015,与那国町,capacity,city_hotel_medium,,hotel_breakdown,0
2015,与那国町,capacity,city_hotel_small,,hotel_breakdown,0
2015,与那国町,capacity,resort_hotel_large,,hotel_breakdown,0
2015,与那国町,capacity,resort_hotel_medium,,hotel_breakdown,247
2015,与那国町,capacity,resort_hotel_small,,hotel_breakdown,0
2015,与那国町,capacity,ryokan_large,,hotel_breakdown,0
2015,与那国町,capacity,ryokan_medium,,hotel_breakdown,0
2015,与那国町,capacity,ryokan_small,,hotel_breakdown,83
2015,与那国町,capacity,total,,hotel_breakdown,374
2015,与那国町,facilities,business_hotel_large,,hotel_breakdown,0
2015,与那国町,facilities,business_hotel_medium,,hotel_breakdown,0
2015,与那国町,facilities,business_hotel_small,,hotel_breakdown,2
2015,与那国町,facilities,city_hotel_large,,hotel_breakdown,0
2015,与那国町,facilities,city_hotel_medium,,hotel_breakdown,0
2015,与那国町,facilities,city_hotel_small,,hotel_breakdown,0
2015,与那国町,facilities,resort_hotel_large,,hotel_breakdown,0
2015,与那国町,facilities,resort_hotel_medium,,hotel_breakdown,1
2015,与那国町,facilities,resort_hotel_small,,hotel_breakdown,0
2015,与那国町,facilities,ryokan_large,,hotel_breakdown,0
2015,与那国町,facilities,ryokan_medium,,hotel_breakdown,0
2015,与那国町,facilities,ryokan_small,,hotel_breakdown,4
2015,与那国町,facilities,total,,hotel_breakdown,7
2015,与那国町,rooms,business_hotel_large,,hotel_breakdown,0
2015,与那国町,rooms,business_hotel_medium,,hotel_breakdown,0
2015,与那国町,rooms,business_hotel_small,,hotel_breakdown,26
2015,与那国町,rooms,city_hotel_large,,hotel_breakdown,0
2015,与那国町,rooms,city_hotel_medium,,hotel_breakdown,0
2015,与那国町,rooms,city_hotel_small,,hotel_breakdown,0
2015,与那国町,rooms,resort_hotel_large,,hotel_breakdown,0
2015,与那国町,rooms,resort_hotel_medium,,hotel_breakdown,77
2015,与那国町,rooms,resort_hotel_small,,hotel_breakdown,0
2015,与那国町,rooms,ryokan_large,,hotel_breakdown,0
2015,与那国町,rooms,ryokan_medium,,hotel_breakdown,0
2015,与那国町,rooms,ryokan_small,,hotel_breakdown,39
2015,与那国町,rooms,total,,hotel_breakdown,142
2015,中城村,capacity,business_hotel_large,,hotel_breakdown,0
2015,中城村,capacity,business_hotel_medium,,hotel_breakdown,0
2015,中城村,capacity,business_hotel_small,,hotel_breakdown,0
2015,中城村,capacity,city_hotel_large,,hotel_breakdown,0
2015,中城村,capacity,city_hotel_medium,,hotel_breakdown,0
2015,中城村,capacity,city_hotel_small,,hotel_breakdown,0
2015,中城村,capacity,resort_hotel_large,,hotel_breakdown,0
2015,中城村,capacity,resort_hotel_medium,,hotel_breakdown,0
2015,中城村,capacity,resort_hotel_small,,hotel_breakdown,0
2015,中城村,capacity,ryokan_large,,hotel_breakdown,0
