municipality,value,0,1,cat1,metric,cat2,table,year
糸満市,551,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2010
豊見城市,168,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2010
八重瀬町,51,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2010
南城市,53,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2010
与那原町,0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2010
南風原町,0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2010
南部,13181,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2010
沖縄市,608,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2010
宜野湾市,565,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2010
浦添市,42,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2010
うるま市,376,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2010
読谷村,1066,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2010
嘉手納町,26,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2010
北谷町,475,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2010
北中城村,214,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2010
中城村,0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2010
西原町,20,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2010
中部,3392,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2010
名護市,2248,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2010
国頭村,283,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2010
大宜味村,0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2010
東村,12,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2010
今帰仁村,138,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2010
本部町,702,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2010
恩納村,3264,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2010
宜野座村,30,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2010
金武町,0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2010
北部,6677,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2010
宮古島市,1857,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2010
多良間村,0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2010
宮古,1857,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2010
石垣市,3027,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2010
竹富町,645,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2010
与那国町,143,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2010
八重山,3815,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2010
久米島町,487,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2010
渡嘉敷村,52,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2010
座間味村,79,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2010
粟国村,12,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2010
渡名喜村,0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2010
南大東村,72,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2010
北大東村,23,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2010
伊江村,102,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2010
伊平屋村,62,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2010
伊是名村,57,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2010
離島,946,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2010
沖縄県,29868,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2010
那覇市,22001,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2010
糸満市,1709,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2010
豊見城市,351,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2010
八重瀬町,102,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2010
南城市,206,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2010
与那原町,0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2010
南風原町,0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2010
南部,24369,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2010
沖縄市,1296,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2010
宜野湾市,1761,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2010
浦添市,105,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2010
うるま市,1107,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2010
読谷村,3230,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2010
嘉手納町,51,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2010
北谷町,1410,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2010
北中城村,429,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2010
中城村,0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2010
西原町,36,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2010
中部,9425,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2010
名護市,5760,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2010
国頭村,917,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2010
大宜味村,0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2010
東村,30,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2010
今帰仁村,399,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2010
本部町,2553,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2010
恩納村,11180,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2010
宜野座村,90,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2010
金武町,0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2010
北部,20929,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2010
宮古島市,4819,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2010
多良間村,0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2010
宮古,4819,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2010
石垣市,7295,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2010
竹富町,1638,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2010
与那国町,316,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2010
八重山,9249,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2010
久米島町,1421,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2010
渡嘉敷村,326,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2010
座間味村,241,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2010
粟国村,36,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2010
渡名喜村,0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2010
南大東村,122,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2010
北大東村,50,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2010
伊江村,346,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2010
伊平屋村,169,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2010
伊是名村,136,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2010
離島,2847,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2010
沖縄県,71638,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2010
那覇市,24,minshuku,facilities,minshuku,facilities,,accommodation_type,2010
糸満市,7,minshuku,facilities,minshuku,facilities,,accommodation_type,2010
豊見城市,0,minshuku,facilities,minshuku,facilities,,accommodation_type,2010
八重瀬町,0,minshuku,facilities,minshuku,facilities,,accommodation_type,2010
南城市,7,minshuku,facilities,minshuku,facilities,,accommodation_type,2010
与那原町,1,minshuku,facilities,minshuku,facilities,,accommodation_type,2010
南風原町,0,minshuku,facilities,minshuku,facilities,,accommodation_type,2010
南部,39,minshuku,facilities,minshuku,facilities,,accommodation_type,2010
沖縄市,4,minshuku,facilities,minshuku,facilities,,accommodation_type,2010
宜野湾市,0,minshuku,facilities,minshuku,facilities,,accommodation_type,2010
浦添市,0,minshuku,facilities,minshuku,facilities,,accommodation_type,2010
うるま市,21,minshuku,facilities,minshuku,facilities,,accommodation_type,2010
読谷村,3,minshuku,facilities,minshuku,facilities,,accommodation_type,2010
嘉手納町,0,minshuku,facilities,minshuku,facilities,,accommodation_type,2010
北谷町,1,minshuku,facilities,minshuku,facilities,,accommodation_type,2010
北中城村,0,minshuku,facilities,minshuku,facilities,,accommodation_type,2010
中城村,0,minshuku,facilities,minshuku,facilities,,accommodation_type,2010
西原町,1,minshuku,facilities,minshuku,facilities,,accommodation_type,2010
中部,30,minshuku,facilities,minshuku,facilities,,accommodation_type,2010
名護市,6,minshuku,facilities,minshuku,facilities,,accommodation_type,2010
国頭村,6,minshuku,facilities,minshuku,facilities,,accommodation_type,2010
大宜味村,4,minshuku,facilities,minshuku,facilities,,accommodation_type,2010
東村,2,minshuku,facilities,minshuku,facilities,,accommodation_type,2010
今帰仁村,11,minshuku,facilities,minshuku,facilities,,accommodation_type,2010
本部町,16,minshuku,facilities,minshuku,facilities,,accommodation_type,2010
恩納村,10,minshuku,facilities,minshuku,facilities,,accommodation_type,2010
宜野座村,2,minshuku,facilities,minshuku,facilities,,accommodation_type,2010
金武町,1,minshuku,facilities,minshuku,facilities,,accommodation_type,2010
北部,58,minshuku,facilities,minshuku,facilities,,accommodation_type,2010
宮古島市,43,minshuku,facilities,minshuku,facilities,,accommodation_type,2010
多良間村,4,minshuku,facilities,minshuku,facilities,,accommodation_type,2010
宮古,47,minshuku,facilities,minshuku,facilities,,accommodation_type,2010
石垣市,53,minshuku,facilities,minshuku,facilities,,accommodation_type,2010
竹富町,99,minshuku,facilities,minshuku,facilities,,accommodation_type,2010
与那国町,16,minshuku,facilities,minshuku,facilities,,accommodation_type,2010
八重山,168,minshuku,facilities,minshuku,facilities,,accommodation_type,2010
久米島町,17,minshuku,facilities,minshuku,facilities,,accommodation_type,2010
渡嘉敷村,19,minshuku,facilities,minshuku,facilities,,accommodation_type,2010
座間味村,60,minshuku,facilities,minshuku,facilities,,accommodation_type,2010
粟国村,7,minshuku,facilities,minshuku,facilities,,accommodation_type,2010
渡名喜村,4,minshuku,facilities,minshuku,facilities,,accommodation_type,2010
南大東村,2,minshuku,facilities,minshuku,facilities,,accommodation_type,2010
北大東村,1,minshuku,facilities,minshuku,facilities,,accommodation_type,2010
伊江村,11,minshuku,facilities,minshuku,facilities,,accommodation_type,2010
伊平屋村,4,minshuku,facilities,minshuku,facilities,,accommodation_type,2010
伊是名村,12,minshuku,facilities,minshuku,facilities,,accommodation_type,2010
離島,137,minshuku,facilities,minshuku,facilities,,accommodation_type,2010
沖縄県,479,minshuku,facilities,minshuku,facilities,,accommodation_type,2010
那覇市,267,minshuku,rooms,minshuku,rooms,,accommodation_type,2010
糸満市,30,minshuku,rooms,minshuku,rooms,,accommodation_type,2010
豊見城市,0,minshuku,rooms,minshuku,rooms,,accommodation_type,2010
八重瀬町,0,minshuku,rooms,minshuku,rooms,,accommodation_type,2010
南城市,31,minshuku,rooms,minshuku,rooms,,accommodation_type,2010
与那原町,4,minshuku,rooms,minshuku,rooms,,accommodation_type,2010
南風原町,0,minshuku,rooms,minshuku,rooms,,accommodation_type,2010
南部,332,minshuku,rooms,minshuku,rooms,,accommodation_type,2010
沖縄市,29,minshuku,rooms,minshuku,rooms,,accommodation_type,2010
宜野湾市,0,minshuku,rooms,minshuku,rooms,,accommodation_type,2010
浦添市,0,minshuku,rooms,minshuku,rooms,,accommodation_type,2010
うるま市,156,minshuku,rooms,minshuku,rooms,,accommodation_type,2010
読谷村,15,minshuku,rooms,minshuku,rooms,,accommodation_type,2010
嘉手納町,0,minshuku,rooms,minshuku,rooms,,accommodation_type,2010
北谷町,4,minshuku,rooms,minshuku,rooms,,accommodation_type,2010
北中城村,0,minshuku,rooms,minshuku,rooms,,accommodation_type,2010
中城村,0,minshuku,rooms,minshuku,rooms,,accommodation_type,2010
西原町,8,minshuku,rooms,minshuku,rooms,,accommodation_type,2010
中部,212,minshuku,rooms,minshuku,rooms,,accommodation_type,2010
名護市,45,minshuku,rooms,minshuku,rooms,,accommodation_type,2010
国頭村,36,minshuku,rooms,minshuku,rooms,,accommodation_type,2010
大宜味村,16,minshuku,rooms,minshuku,rooms,,accommodation_type,2010
東村,10,minshuku,rooms,minshuku,rooms,,accommodation_type,2010
今帰仁村,34,minshuku,rooms,minshuku,rooms,,accommodation_type,2010
本部町,116,minshuku,rooms,minshuku,rooms,,accommodation_type,2010
恩納村,62,minshuku,rooms,minshuku,rooms,,accommodation_type,2010
宜野座村,10,minshuku,rooms,minshuku,rooms,,accommodation_type,2010
金武町,4,minshuku,rooms,minshuku,rooms,,accommodation_type,2010
北部,333,minshuku,rooms,minshuku,rooms,,accommodation_type,2010
宮古島市,215,minshuku,rooms,minshuku,rooms,,accommodation_type,2010
多良間村,27,minshuku,rooms,minshuku,rooms,,accommodation_type,2010
宮古,242,minshuku,rooms,minshuku,rooms,,accommodation_type,2010
石垣市,407,minshuku,rooms,minshuku,rooms,,accommodation_type,2010
竹富町,647,minshuku,rooms,minshuku,rooms,,accommodation_type,2010
与那国町,133,minshuku,rooms,minshuku,rooms,,accommodation_type,2010
八重山,1187,minshuku,rooms,minshuku,rooms,,accommodation_type,2010
久米島町,205,minshuku,rooms,minshuku,rooms,,accommodation_type,2010
渡嘉敷村,166,minshuku,rooms,minshuku,rooms,,accommodation_type,2010
座間味村,396,minshuku,rooms,minshuku,rooms,,accommodation_type,2010
粟国村,58,minshuku,rooms,minshuku,rooms,,accommodation_type,2010
渡名喜村,23,minshuku,rooms,minshuku,rooms,,accommodation_type,2010
南大東村,22,minshuku,rooms,minshuku,rooms,,accommodation_type,2010
北大東村,22,minshuku,rooms,minshuku,rooms,,accommodation_type,2010
伊江村,92,minshuku,rooms,minshuku,rooms,,accommodation_type,2010
伊平屋村,35,minshuku,rooms,minshuku,rooms,,accommodation_type,2010
伊是名村,103,minshuku,rooms,minshuku,rooms,,accommodation_type,2010
離島,1122,minshuku,rooms,minshuku,rooms,,accommodation_type,2010
沖縄県,3428,minshuku,rooms,minshuku,rooms,,accommodation_type,2010
那覇市,525,minshuku,capacity,minshuku,capacity,,accommodation_type,2010
糸満市,102,minshuku,capacity,minshuku,capacity,,accommodation_type,2010
豊見城市,0,minshuku,capacity,minshuku,capacity,,accommodation_type,2010
八重瀬町,0,minshuku,capacity,minshuku,capacity,,accommodation_type,2010
南城市,82,minshuku,capacity,minshuku,capacity,,accommodation_type,2010
与那原町,10,minshuku,capacity,minshuku,capacity,,accommodation_type,2010
南風原町,0,minshuku,capacity,minshuku,capacity,,accommodation_type,2010
南部,719,minshuku,capacity,minshuku,capacity,,accommodation_type,2010
沖縄市,66,minshuku,capacity,minshuku,capacity,,accommodation_type,2010
宜野湾市,0,minshuku,capacity,minshuku,capacity,,accommodation_type,2010
浦添市,0,minshuku,capacity,minshuku,capacity,,accommodation_type,2010
うるま市,462,minshuku,capacity,minshuku,capacity,,accommodation_type,2010
読谷村,39,minshuku,capacity,minshuku,capacity,,accommodation_type,2010
嘉手納町,0,minshuku,capacity,minshuku,capacity,,accommodation_type,2010
北谷町,14,minshuku,capacity,minshuku,capacity,,accommodation_type,2010
北中城村,0,minshuku,capacity,minshuku,capacity,,accommodation_type,2010
中城村,0,minshuku,capacity,minshuku,capacity,,accommodation_type,2010
西原町,16,minshuku,capacity,minshuku,capacity,,accommodation_type,2010
中部,597,minshuku,capacity,minshuku,capacity,,accommodation_type,2010
名護市,122,minshuku,capacity,minshuku,capacity,,accommodation_type,2010
国頭村,96,minshuku,capacity,minshuku,capacity,,accommodation_type,2010
大宜味村,49,minshuku,capacity,minshuku,capacity,,accommodation_type,2010
東村,30,minshuku,capacity,minshuku,capacity,,accommodation_type,2010
今帰仁村,89,minshuku,capacity,minshuku,capacity,,accommodation_type,2010
本部町,364,minshuku,capacity,minshuku,capacity,,accommodation_type,2010
恩納村,192,minshuku,capacity,minshuku,capacity,,accommodation_type,2010
宜野座村,30,minshuku,capacity,minshuku,capacity,,accommodation_type,2010
金武町,12,minshuku,capacity,minshuku,capacity,,accommodation_type,2010
北部,984,minshuku,capacity,minshuku,capacity,,accommodation_type,2010
宮古島市,592,minshuku,capacity,minshuku,capacity,,accommodation_type,2010
多良間村,59,minshuku,capacity,minshuku,capacity,,accommodation_type,2010
宮古,651,minshuku,capacity,minshuku,capacity,,accommodation_type,2010
石垣市,1131,minshuku,capacity,minshuku,capacity,,accommodation_type,2010
竹富町,1649,minshuku,capacity,minshuku,capacity,,accommodation_type,2010
与那国町,340,minshuku,capacity,minshuku,capacity,,accommodation_type,2010
八重山,3120,minshuku,capacity,minshuku,capacity,,accommodation_type,2010
久米島町,531,minshuku,capacity,minshuku,capacity,,accommodation_type,2010
渡嘉敷村,496,minshuku,capacity,minshuku,capacity,,accommodation_type,2010
座間味村,1228,minshuku,capacity,minshuku,capacity,,accommodation_type,2010
粟国村,180,minshuku,capacity,minshuku,capacity,,accommodation_type,2010
渡名喜村,65,minshuku,capacity,minshuku,capacity,,accommodation_type,2010
南大東村,34,minshuku,capacity,minshuku,capacity,,accommodation_type,2010
北大東村,50,minshuku,capacity,minshuku,capacity,,accommodation_type,2010
伊江村,229,minshuku,capacity,minshuku,capacity,,accommodation_type,2010
伊平屋村,109,minshuku,capacity,minshuku,capacity,,accommodation_type,2010
伊是名村,265,minshuku,capacity,minshuku,capacity,,accommodation_type,2010
離島,3187,minshuku,capacity,minshuku,capacity,,accommodation_type,2010
沖縄県,9258,minshuku,capacity,minshuku,capacity,,accommodation_type,2010
那覇市,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2010
糸満市,1,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2010
豊見城市,1,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2010
八重瀬町,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2010
南城市,7,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2010
与那原町,1,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2010
南風原町,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2010
南部,10,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2010
沖縄市,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2010
宜野湾市,1,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2010
浦添市,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2010
うるま市,8,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2010
読谷村,1,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2010
嘉手納町,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2010
北谷町,8,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2010
北中城村,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2010
中城村,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2010
西原町,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2010
中部,18,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2010
名護市,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2010
国頭村,3,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2010
大宜味村,1,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2010
東村,2,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2010
今帰仁村,13,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2010
本部町,16,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2010
恩納村,32,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2010
宜野座村,14,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2010
金武町,1,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2010
北部,82,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2010
宮古島市,24,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2010
多良間村,1,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2010
宮古,25,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2010
石垣市,38,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2010
竹富町,12,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2010
与那国町,3,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2010
八重山,53,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2010
久米島町,1,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2010
渡嘉敷村,6,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2010
座間味村,7,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2010
粟国村,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2010
渡名喜村,6,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2010
南大東村,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2010
北大東村,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2010
伊江村,2,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2010
伊平屋村,1,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2010
伊是名村,2,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2010
離島,25,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2010
沖縄県,213,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2010
那覇市,0,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2010
糸満市,4,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2010
豊見城市,3,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2010
八重瀬町,0,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2010
南城市,34,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2010
与那原町,4,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2010
南風原町,0,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2010
南部,45,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2010
沖縄市,0,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2010
宜野湾市,3,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2010
浦添市,0,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2010
うるま市,16,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2010
読谷村,6,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2010
