municipality,value,0,1,cat1,metric,cat2,table,year
宮古,10164,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2021
石垣市,11513,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2021
竹富町,2248,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2021
与那国町,408,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2021
八重山,14169,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2021
久米島町,980,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2021
渡嘉敷村,161,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2021
座間味村,229,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2021
粟国村,0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2021
渡名喜村,0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2021
南大東村,122,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2021
北大東村,74,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2021
伊江村,260,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2021
伊平屋村,51,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2021
伊是名村,112,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2021
離島,1989,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2021
沖縄県,127359,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2021
那覇市,42,minshuku,facilities,minshuku,facilities,,accommodation_type,2021
糸満市,4,minshuku,facilities,minshuku,facilities,,accommodation_type,2021
豊見城市,8,minshuku,facilities,minshuku,facilities,,accommodation_type,2021
八重瀬町,1,minshuku,facilities,minshuku,facilities,,accommodation_type,2021
南城市,14,minshuku,facilities,minshuku,facilities,,accommodation_type,2021
与那原町,4,minshuku,facilities,minshuku,facilities,,accommodation_type,2021
南風原町,0,minshuku,facilities,minshuku,facilities,,accommodation_type,2021
南部,73,minshuku,facilities,minshuku,facilities,,accommodation_type,2021
沖縄市,4,minshuku,facilities,minshuku,facilities,,accommodation_type,2021
宜野湾市,2,minshuku,facilities,minshuku,facilities,,accommodation_type,2021
浦添市,1,minshuku,facilities,minshuku,facilities,,accommodation_type,2021
うるま市,11,minshuku,facilities,minshuku,facilities,,accommodation_type,2021
読谷村,3,minshuku,facilities,minshuku,facilities,,accommodation_type,2021
嘉手納町,0,minshuku,facilities,minshuku,facilities,,accommodation_type,2021
北谷町,6,minshuku,facilities,minshuku,facilities,,accommodation_type,2021
北中城村,0,minshuku,facilities,minshuku,facilities,,accommodation_type,2021
中城村,0,minshuku,facilities,minshuku,facilities,,accommodation_type,2021
西原町,0,minshuku,facilities,minshuku,facilities,,accommodation_type,2021
中部,27,minshuku,facilities,minshuku,facilities,,accommodation_type,2021
名護市,5,minshuku,facilities,minshuku,facilities,,accommodation_type,2021
国頭村,14,minshuku,facilities,minshuku,facilities,,accommodation_type,2021
大宜味村,7,minshuku,facilities,minshuku,facilities,,accommodation_type,2021
東村,31,minshuku,facilities,minshuku,facilities,,accommodation_type,2021
今帰仁村,19,minshuku,facilities,minshuku,facilities,,accommodation_type,2021
本部町,12,minshuku,facilities,minshuku,facilities,,accommodation_type,2021
恩納村,12,minshuku,facilities,minshuku,facilities,,accommodation_type,2021
宜野座村,2,minshuku,facilities,minshuku,facilities,,accommodation_type,2021
金武町,3,minshuku,facilities,minshuku,facilities,,accommodation_type,2021
北部,105,minshuku,facilities,minshuku,facilities,,accommodation_type,2021
宮古島市,50,minshuku,facilities,minshuku,facilities,,accommodation_type,2021
多良間村,5,minshuku,facilities,minshuku,facilities,,accommodation_type,2021
宮古,55,minshuku,facilities,minshuku,facilities,,accommodation_type,2021
石垣市,59,minshuku,facilities,minshuku,facilities,,accommodation_type,2021
竹富町,67,minshuku,facilities,minshuku,facilities,,accommodation_type,2021
与那国町,13,minshuku,facilities,minshuku,facilities,,accommodation_type,2021
八重山,139,minshuku,facilities,minshuku,facilities,,accommodation_type,2021
久米島町,18,minshuku,facilities,minshuku,facilities,,accommodation_type,2021
渡嘉敷村,15,minshuku,facilities,minshuku,facilities,,accommodation_type,2021
座間味村,53,minshuku,facilities,minshuku,facilities,,accommodation_type,2021
粟国村,8,minshuku,facilities,minshuku,facilities,,accommodation_type,2021
渡名喜村,3,minshuku,facilities,minshuku,facilities,,accommodation_type,2021
南大東村,2,minshuku,facilities,minshuku,facilities,,accommodation_type,2021
北大東村,1,minshuku,facilities,minshuku,facilities,,accommodation_type,2021
伊江村,9,minshuku,facilities,minshuku,facilities,,accommodation_type,2021
伊平屋村,9,minshuku,facilities,minshuku,facilities,,accommodation_type,2021
伊是名村,10,minshuku,facilities,minshuku,facilities,,accommodation_type,2021
離島,128,minshuku,facilities,minshuku,facilities,,accommodation_type,2021
沖縄県,527,minshuku,facilities,minshuku,facilities,,accommodation_type,2021
那覇市,228,minshuku,rooms,minshuku,rooms,,accommodation_type,2021
糸満市,15,minshuku,rooms,minshuku,rooms,,accommodation_type,2021
豊見城市,15,minshuku,rooms,minshuku,rooms,,accommodation_type,2021
八重瀬町,1,minshuku,rooms,minshuku,rooms,,accommodation_type,2021
南城市,44,minshuku,rooms,minshuku,rooms,,accommodation_type,2021
与那原町,5,minshuku,rooms,minshuku,rooms,,accommodation_type,2021
南風原町,0,minshuku,rooms,minshuku,rooms,,accommodation_type,2021
南部,308,minshuku,rooms,minshuku,rooms,,accommodation_type,2021
沖縄市,43,minshuku,rooms,minshuku,rooms,,accommodation_type,2021
宜野湾市,2,minshuku,rooms,minshuku,rooms,,accommodation_type,2021
浦添市,1,minshuku,rooms,minshuku,rooms,,accommodation_type,2021
うるま市,66,minshuku,rooms,minshuku,rooms,,accommodation_type,2021
読谷村,13,minshuku,rooms,minshuku,rooms,,accommodation_type,2021
嘉手納町,0,minshuku,rooms,minshuku,rooms,,accommodation_type,2021
北谷町,12,minshuku,rooms,minshuku,rooms,,accommodation_type,2021
北中城村,0,minshuku,rooms,minshuku,rooms,,accommodation_type,2021
中城村,0,minshuku,rooms,minshuku,rooms,,accommodation_type,2021
西原町,0,minshuku,rooms,minshuku,rooms,,accommodation_type,2021
中部,137,minshuku,rooms,minshuku,rooms,,accommodation_type,2021
名護市,18,minshuku,rooms,minshuku,rooms,,accommodation_type,2021
国頭村,49,minshuku,rooms,minshuku,rooms,,accommodation_type,2021
大宜味村,18,minshuku,rooms,minshuku,rooms,,accommodation_type,2021
東村,56,minshuku,rooms,minshuku,rooms,,accommodation_type,2021
今帰仁村,72,minshuku,rooms,minshuku,rooms,,accommodation_type,2021
本部町,81,minshuku,rooms,minshuku,rooms,,accommodation_type,2021
恩納村,66,minshuku,rooms,minshuku,rooms,,accommodation_type,2021
宜野座村,6,minshuku,rooms,minshuku,rooms,,accommodation_type,2021
金武町,32,minshuku,rooms,minshuku,rooms,,accommodation_type,2021
北部,398,minshuku,rooms,minshuku,rooms,,accommodation_type,2021
宮古島市,238,minshuku,rooms,minshuku,rooms,,accommodation_type,2021
多良間村,58,minshuku,rooms,minshuku,rooms,,accommodation_type,2021
宮古,296,minshuku,rooms,minshuku,rooms,,accommodation_type,2021
石垣市,367,minshuku,rooms,minshuku,rooms,,accommodation_type,2021
竹富町,457,minshuku,rooms,minshuku,rooms,,accommodation_type,2021
与那国町,126,minshuku,rooms,minshuku,rooms,,accommodation_type,2021
八重山,950,minshuku,rooms,minshuku,rooms,,accommodation_type,2021
久米島町,152,minshuku,rooms,minshuku,rooms,,accommodation_type,2021
渡嘉敷村,118,minshuku,rooms,minshuku,rooms,,accommodation_type,2021
座間味村,331,minshuku,rooms,minshuku,rooms,,accommodation_type,2021
粟国村,62,minshuku,rooms,minshuku,rooms,,accommodation_type,2021
渡名喜村,18,minshuku,rooms,minshuku,rooms,,accommodation_type,2021
南大東村,15,minshuku,rooms,minshuku,rooms,,accommodation_type,2021
北大東村,22,minshuku,rooms,minshuku,rooms,,accommodation_type,2021
伊江村,84,minshuku,rooms,minshuku,rooms,,accommodation_type,2021
伊平屋村,84,minshuku,rooms,minshuku,rooms,,accommodation_type,2021
伊是名村,96,minshuku,rooms,minshuku,rooms,,accommodation_type,2021
離島,982,minshuku,rooms,minshuku,rooms,,accommodation_type,2021
沖縄県,3071,minshuku,rooms,minshuku,rooms,,accommodation_type,2021
那覇市,500,minshuku,capacity,minshuku,capacity,,accommodation_type,2021
糸満市,43,minshuku,capacity,minshuku,capacity,,accommodation_type,2021
豊見城市,48,minshuku,capacity,minshuku,capacity,,accommodation_type,2021
八重瀬町,4,minshuku,capacity,minshuku,capacity,,accommodation_type,2021
南城市,127,minshuku,capacity,minshuku,capacity,,accommodation_type,2021
与那原町,18,minshuku,capacity,minshuku,capacity,,accommodation_type,2021
南風原町,0,minshuku,capacity,minshuku,capacity,,accommodation_type,2021
南部,740,minshuku,capacity,minshuku,capacity,,accommodation_type,2021
沖縄市,83,minshuku,capacity,minshuku,capacity,,accommodation_type,2021
宜野湾市,11,minshuku,capacity,minshuku,capacity,,accommodation_type,2021
浦添市,6,minshuku,capacity,minshuku,capacity,,accommodation_type,2021
うるま市,206,minshuku,capacity,minshuku,capacity,,accommodation_type,2021
読谷村,38,minshuku,capacity,minshuku,capacity,,accommodation_type,2021
嘉手納町,0,minshuku,capacity,minshuku,capacity,,accommodation_type,2021
北谷町,40,minshuku,capacity,minshuku,capacity,,accommodation_type,2021
北中城村,0,minshuku,capacity,minshuku,capacity,,accommodation_type,2021
中城村,0,minshuku,capacity,minshuku,capacity,,accommodation_type,2021
西原町,0,minshuku,capacity,minshuku,capacity,,accommodation_type,2021
中部,384,minshuku,capacity,minshuku,capacity,,accommodation_type,2021
名護市,55,minshuku,capacity,minshuku,capacity,,accommodation_type,2021
国頭村,142,minshuku,capacity,minshuku,capacity,,accommodation_type,2021
大宜味村,49,minshuku,capacity,minshuku,capacity,,accommodation_type,2021
東村,252,minshuku,capacity,minshuku,capacity,,accommodation_type,2021
今帰仁村,190,minshuku,capacity,minshuku,capacity,,accommodation_type,2021
本部町,251,minshuku,capacity,minshuku,capacity,,accommodation_type,2021
恩納村,233,minshuku,capacity,minshuku,capacity,,accommodation_type,2021
宜野座村,16,minshuku,capacity,minshuku,capacity,,accommodation_type,2021
金武町,74,minshuku,capacity,minshuku,capacity,,accommodation_type,2021
北部,1262,minshuku,capacity,minshuku,capacity,,accommodation_type,2021
宮古島市,612,minshuku,capacity,minshuku,capacity,,accommodation_type,2021
多良間村,83,minshuku,capacity,minshuku,capacity,,accommodation_type,2021
宮古,695,minshuku,capacity,minshuku,capacity,,accommodation_type,2021
石垣市,978,minshuku,capacity,minshuku,capacity,,accommodation_type,2021
竹富町,1134,minshuku,capacity,minshuku,capacity,,accommodation_type,2021
与那国町,303,minshuku,capacity,minshuku,capacity,,accommodation_type,2021
八重山,2415,minshuku,capacity,minshuku,capacity,,accommodation_type,2021
久米島町,351,minshuku,capacity,minshuku,capacity,,accommodation_type,2021
渡嘉敷村,355,minshuku,capacity,minshuku,capacity,,accommodation_type,2021
座間味村,1025,minshuku,capacity,minshuku,capacity,,accommodation_type,2021
粟国村,196,minshuku,capacity,minshuku,capacity,,accommodation_type,2021
渡名喜村,44,minshuku,capacity,minshuku,capacity,,accommodation_type,2021
南大東村,32,minshuku,capacity,minshuku,capacity,,accommodation_type,2021
北大東村,30,minshuku,capacity,minshuku,capacity,,accommodation_type,2021
伊江村,193,minshuku,capacity,minshuku,capacity,,accommodation_type,2021
伊平屋村,214,minshuku,capacity,minshuku,capacity,,accommodation_type,2021
伊是名村,260,minshuku,capacity,minshuku,capacity,,accommodation_type,2021
離島,2700,minshuku,capacity,minshuku,capacity,,accommodation_type,2021
沖縄県,8196,minshuku,capacity,minshuku,capacity,,accommodation_type,2021
那覇市,60,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2021
糸満市,4,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2021
豊見城市,5,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2021
八重瀬町,3,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2021
南城市,63,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2021
与那原町,2,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2021
南風原町,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2021
南部,137,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2021
沖縄市,21,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2021
宜野湾市,12,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2021
浦添市,5,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2021
うるま市,58,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2021
読谷村,57,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2021
嘉手納町,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2021
北谷町,49,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2021
北中城村,2,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2021
中城村,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2021
西原町,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2021
中部,204,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2021
名護市,65,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2021
国頭村,9,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2021
大宜味村,13,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2021
東村,7,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2021
今帰仁村,92,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2021
本部町,262,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2021
恩納村,264,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2021
宜野座村,26,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2021
金武町,35,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2021
北部,773,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2021
宮古島市,209,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2021
多良間村,4,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2021
宮古,213,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2021
石垣市,209,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2021
竹富町,37,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2021
与那国町,3,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2021
八重山,249,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2021
久米島町,2,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2021
渡嘉敷村,11,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2021
座間味村,7,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2021
粟国村,2,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2021
渡名喜村,6,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2021
南大東村,1,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2021
北大東村,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2021
伊江村,2,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2021
伊平屋村,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2021
伊是名村,4,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2021
離島,35,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2021
沖縄県,1611,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2021
那覇市,227,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2021
糸満市,16,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2021
豊見城市,5,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2021
八重瀬町,12,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2021
南城市,116,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2021
与那原町,7,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2021
南風原町,0,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2021
南部,383,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2021
沖縄市,32,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2021
宜野湾市,18,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2021
浦添市,5,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2021
うるま市,143,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2021
読谷村,153,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2021
