municipality,value,0,1,cat1,metric,cat2,table,year
本部町,921,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2015
恩納村,3845,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2015
宜野座村,30,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2015
金武町,2,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2015
北部,7497,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2015
宮古島市,2222,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2015
多良間村,0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2015
宮古,2222,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2015
石垣市,3102,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2015
竹富町,764,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2015
与那国町,142,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2015
八重山,4008,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2015
久米島町,450,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2015
渡嘉敷村,51,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2015
座間味村,79,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2015
粟国村,0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2015
渡名喜村,0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2015
南大東村,72,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2015
北大東村,23,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2015
伊江村,68,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2015
伊平屋村,20,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2015
伊是名村,57,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2015
離島,820,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2015
沖縄県,32648,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2015
那覇市,26385,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2015
糸満市,1541,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2015
豊見城市,699,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2015
八重瀬町,104,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2015
南城市,258,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2015
与那原町,0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2015
南風原町,0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2015
南部,28987,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2015
沖縄市,1305,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2015
宜野湾市,1515,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2015
浦添市,87,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2015
うるま市,1205,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2015
読谷村,3200,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2015
嘉手納町,22,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2015
北谷町,2897,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2015
北中城村,614,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2015
中城村,0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2015
西原町,0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2015
中部,10845,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2015
名護市,6288,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2015
国頭村,994,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2015
大宜味村,0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2015
東村,0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2015
今帰仁村,390,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2015
本部町,3272,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2015
恩納村,13245,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2015
宜野座村,90,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2015
金武町,9,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2015
北部,24288,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2015
宮古島市,5559,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2015
多良間村,0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2015
宮古,5559,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2015
石垣市,7467,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2015
竹富町,2393,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2015
与那国町,374,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2015
八重山,10234,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2015
久米島町,1334,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2015
渡嘉敷村,328,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2015
座間味村,241,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2015
粟国村,0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2015
渡名喜村,0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2015
南大東村,122,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2015
北大東村,50,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2015
伊江村,246,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2015
伊平屋村,49,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2015
伊是名村,151,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2015
離島,2521,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2015
沖縄県,82434,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2015
那覇市,17,minshuku,facilities,minshuku,facilities,,accommodation_type,2015
糸満市,5,minshuku,facilities,minshuku,facilities,,accommodation_type,2015
豊見城市,2,minshuku,facilities,minshuku,facilities,,accommodation_type,2015
八重瀬町,0,minshuku,facilities,minshuku,facilities,,accommodation_type,2015
南城市,12,minshuku,facilities,minshuku,facilities,,accommodation_type,2015
与那原町,1,minshuku,facilities,minshuku,facilities,,accommodation_type,2015
南風原町,0,minshuku,facilities,minshuku,facilities,,accommodation_type,2015
南部,37,minshuku,facilities,minshuku,facilities,,accommodation_type,2015
沖縄市,3,minshuku,facilities,minshuku,facilities,,accommodation_type,2015
宜野湾市,0,minshuku,facilities,minshuku,facilities,,accommodation_type,2015
浦添市,1,minshuku,facilities,minshuku,facilities,,accommodation_type,2015
うるま市,19,minshuku,facilities,minshuku,facilities,,accommodation_type,2015
読谷村,4,minshuku,facilities,minshuku,facilities,,accommodation_type,2015
嘉手納町,1,minshuku,facilities,minshuku,facilities,,accommodation_type,2015
北谷町,0,minshuku,facilities,minshuku,facilities,,accommodation_type,2015
北中城村,0,minshuku,facilities,minshuku,facilities,,accommodation_type,2015
中城村,0,minshuku,facilities,minshuku,facilities,,accommodation_type,2015
西原町,0,minshuku,facilities,minshuku,facilities,,accommodation_type,2015
中部,28,minshuku,facilities,minshuku,facilities,,accommodation_type,2015
名護市,8,minshuku,facilities,minshuku,facilities,,accommodation_type,2015
国頭村,12,minshuku,facilities,minshuku,facilities,,accommodation_type,2015
大宜味村,5,minshuku,facilities,minshuku,facilities,,accommodation_type,2015
東村,3,minshuku,facilities,minshuku,facilities,,accommodation_type,2015
今帰仁村,14,minshuku,facilities,minshuku,facilities,,accommodation_type,2015
本部町,18,minshuku,facilities,minshuku,facilities,,accommodation_type,2015
恩納村,9,minshuku,facilities,minshuku,facilities,,accommodation_type,2015
宜野座村,3,minshuku,facilities,minshuku,facilities,,accommodation_type,2015
金武町,3,minshuku,facilities,minshuku,facilities,,accommodation_type,2015
北部,75,minshuku,facilities,minshuku,facilities,,accommodation_type,2015
宮古島市,63,minshuku,facilities,minshuku,facilities,,accommodation_type,2015
多良間村,5,minshuku,facilities,minshuku,facilities,,accommodation_type,2015
宮古,68,minshuku,facilities,minshuku,facilities,,accommodation_type,2015
石垣市,50,minshuku,facilities,minshuku,facilities,,accommodation_type,2015
竹富町,79,minshuku,facilities,minshuku,facilities,,accommodation_type,2015
与那国町,13,minshuku,facilities,minshuku,facilities,,accommodation_type,2015
八重山,142,minshuku,facilities,minshuku,facilities,,accommodation_type,2015
久米島町,14,minshuku,facilities,minshuku,facilities,,accommodation_type,2015
渡嘉敷村,20,minshuku,facilities,minshuku,facilities,,accommodation_type,2015
座間味村,62,minshuku,facilities,minshuku,facilities,,accommodation_type,2015
粟国村,7,minshuku,facilities,minshuku,facilities,,accommodation_type,2015
渡名喜村,4,minshuku,facilities,minshuku,facilities,,accommodation_type,2015
南大東村,2,minshuku,facilities,minshuku,facilities,,accommodation_type,2015
北大東村,1,minshuku,facilities,minshuku,facilities,,accommodation_type,2015
伊江村,10,minshuku,facilities,minshuku,facilities,,accommodation_type,2015
伊平屋村,7,minshuku,facilities,minshuku,facilities,,accommodation_type,2015
伊是名村,11,minshuku,facilities,minshuku,facilities,,accommodation_type,2015
離島,138,minshuku,facilities,minshuku,facilities,,accommodation_type,2015
沖縄県,488,minshuku,facilities,minshuku,facilities,,accommodation_type,2015
那覇市,196,minshuku,rooms,minshuku,rooms,,accommodation_type,2015
糸満市,15,minshuku,rooms,minshuku,rooms,,accommodation_type,2015
豊見城市,8,minshuku,rooms,minshuku,rooms,,accommodation_type,2015
八重瀬町,0,minshuku,rooms,minshuku,rooms,,accommodation_type,2015
南城市,43,minshuku,rooms,minshuku,rooms,,accommodation_type,2015
与那原町,2,minshuku,rooms,minshuku,rooms,,accommodation_type,2015
南風原町,0,minshuku,rooms,minshuku,rooms,,accommodation_type,2015
南部,264,minshuku,rooms,minshuku,rooms,,accommodation_type,2015
沖縄市,38,minshuku,rooms,minshuku,rooms,,accommodation_type,2015
宜野湾市,0,minshuku,rooms,minshuku,rooms,,accommodation_type,2015
浦添市,3,minshuku,rooms,minshuku,rooms,,accommodation_type,2015
うるま市,121,minshuku,rooms,minshuku,rooms,,accommodation_type,2015
読谷村,27,minshuku,rooms,minshuku,rooms,,accommodation_type,2015
嘉手納町,2,minshuku,rooms,minshuku,rooms,,accommodation_type,2015
北谷町,0,minshuku,rooms,minshuku,rooms,,accommodation_type,2015
北中城村,0,minshuku,rooms,minshuku,rooms,,accommodation_type,2015
中城村,0,minshuku,rooms,minshuku,rooms,,accommodation_type,2015
西原町,0,minshuku,rooms,minshuku,rooms,,accommodation_type,2015
中部,191,minshuku,rooms,minshuku,rooms,,accommodation_type,2015
名護市,42,minshuku,rooms,minshuku,rooms,,accommodation_type,2015
国頭村,44,minshuku,rooms,minshuku,rooms,,accommodation_type,2015
大宜味村,15,minshuku,rooms,minshuku,rooms,,accommodation_type,2015
東村,11,minshuku,rooms,minshuku,rooms,,accommodation_type,2015
今帰仁村,47,minshuku,rooms,minshuku,rooms,,accommodation_type,2015
本部町,108,minshuku,rooms,minshuku,rooms,,accommodation_type,2015
恩納村,55,minshuku,rooms,minshuku,rooms,,accommodation_type,2015
宜野座村,14,minshuku,rooms,minshuku,rooms,,accommodation_type,2015
金武町,29,minshuku,rooms,minshuku,rooms,,accommodation_type,2015
北部,365,minshuku,rooms,minshuku,rooms,,accommodation_type,2015
宮古島市,295,minshuku,rooms,minshuku,rooms,,accommodation_type,2015
多良間村,34,minshuku,rooms,minshuku,rooms,,accommodation_type,2015
宮古,329,minshuku,rooms,minshuku,rooms,,accommodation_type,2015
石垣市,359,minshuku,rooms,minshuku,rooms,,accommodation_type,2015
竹富町,532,minshuku,rooms,minshuku,rooms,,accommodation_type,2015
与那国町,116,minshuku,rooms,minshuku,rooms,,accommodation_type,2015
八重山,1007,minshuku,rooms,minshuku,rooms,,accommodation_type,2015
久米島町,154,minshuku,rooms,minshuku,rooms,,accommodation_type,2015
渡嘉敷村,165,minshuku,rooms,minshuku,rooms,,accommodation_type,2015
座間味村,394,minshuku,rooms,minshuku,rooms,,accommodation_type,2015
粟国村,58,minshuku,rooms,minshuku,rooms,,accommodation_type,2015
渡名喜村,23,minshuku,rooms,minshuku,rooms,,accommodation_type,2015
南大東村,18,minshuku,rooms,minshuku,rooms,,accommodation_type,2015
北大東村,22,minshuku,rooms,minshuku,rooms,,accommodation_type,2015
伊江村,83,minshuku,rooms,minshuku,rooms,,accommodation_type,2015
伊平屋村,66,minshuku,rooms,minshuku,rooms,,accommodation_type,2015
伊是名村,101,minshuku,rooms,minshuku,rooms,,accommodation_type,2015
離島,1084,minshuku,rooms,minshuku,rooms,,accommodation_type,2015
沖縄県,3240,minshuku,rooms,minshuku,rooms,,accommodation_type,2015
那覇市,337,minshuku,capacity,minshuku,capacity,,accommodation_type,2015
糸満市,45,minshuku,capacity,minshuku,capacity,,accommodation_type,2015
豊見城市,14,minshuku,capacity,minshuku,capacity,,accommodation_type,2015
八重瀬町,0,minshuku,capacity,minshuku,capacity,,accommodation_type,2015
南城市,109,minshuku,capacity,minshuku,capacity,,accommodation_type,2015
与那原町,3,minshuku,capacity,minshuku,capacity,,accommodation_type,2015
南風原町,0,minshuku,capacity,minshuku,capacity,,accommodation_type,2015
南部,508,minshuku,capacity,minshuku,capacity,,accommodation_type,2015
沖縄市,65,minshuku,capacity,minshuku,capacity,,accommodation_type,2015
宜野湾市,0,minshuku,capacity,minshuku,capacity,,accommodation_type,2015
浦添市,8,minshuku,capacity,minshuku,capacity,,accommodation_type,2015
うるま市,408,minshuku,capacity,minshuku,capacity,,accommodation_type,2015
読谷村,58,minshuku,capacity,minshuku,capacity,,accommodation_type,2015
嘉手納町,6,minshuku,capacity,minshuku,capacity,,accommodation_type,2015
北谷町,0,minshuku,capacity,minshuku,capacity,,accommodation_type,2015
北中城村,0,minshuku,capacity,minshuku,capacity,,accommodation_type,2015
中城村,0,minshuku,capacity,minshuku,capacity,,accommodation_type,2015
西原町,0,minshuku,capacity,minshuku,capacity,,accommodation_type,2015
中部,545,minshuku,capacity,minshuku,capacity,,accommodation_type,2015
名護市,141,minshuku,capacity,minshuku,capacity,,accommodation_type,2015
国頭村,126,minshuku,capacity,minshuku,capacity,,accommodation_type,2015
大宜味村,50,minshuku,capacity,minshuku,capacity,,accommodation_type,2015
東村,34,minshuku,capacity,minshuku,capacity,,accommodation_type,2015
今帰仁村,136,minshuku,capacity,minshuku,capacity,,accommodation_type,2015
本部町,352,minshuku,capacity,minshuku,capacity,,accommodation_type,2015
恩納村,169,minshuku,capacity,minshuku,capacity,,accommodation_type,2015
宜野座村,40,minshuku,capacity,minshuku,capacity,,accommodation_type,2015
金武町,66,minshuku,capacity,minshuku,capacity,,accommodation_type,2015
北部,1114,minshuku,capacity,minshuku,capacity,,accommodation_type,2015
宮古島市,804,minshuku,capacity,minshuku,capacity,,accommodation_type,2015
多良間村,80,minshuku,capacity,minshuku,capacity,,accommodation_type,2015
宮古,884,minshuku,capacity,minshuku,capacity,,accommodation_type,2015
石垣市,973,minshuku,capacity,minshuku,capacity,,accommodation_type,2015
竹富町,1257,minshuku,capacity,minshuku,capacity,,accommodation_type,2015
与那国町,298,minshuku,capacity,minshuku,capacity,,accommodation_type,2015
八重山,2528,minshuku,capacity,minshuku,capacity,,accommodation_type,2015
久米島町,411,minshuku,capacity,minshuku,capacity,,accommodation_type,2015
渡嘉敷村,477,minshuku,capacity,minshuku,capacity,,accommodation_type,2015
座間味村,1207,minshuku,capacity,minshuku,capacity,,accommodation_type,2015
粟国村,180,minshuku,capacity,minshuku,capacity,,accommodation_type,2015
渡名喜村,65,minshuku,capacity,minshuku,capacity,,accommodation_type,2015
南大東村,22,minshuku,capacity,minshuku,capacity,,accommodation_type,2015
北大東村,50,minshuku,capacity,minshuku,capacity,,accommodation_type,2015
伊江村,207,minshuku,capacity,minshuku,capacity,,accommodation_type,2015
伊平屋村,199,minshuku,capacity,minshuku,capacity,,accommodation_type,2015
伊是名村,260,minshuku,capacity,minshuku,capacity,,accommodation_type,2015
離島,3078,minshuku,capacity,minshuku,capacity,,accommodation_type,2015
沖縄県,8657,minshuku,capacity,minshuku,capacity,,accommodation_type,2015
那覇市,2,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2015
糸満市,1,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2015
豊見城市,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2015
八重瀬町,1,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2015
南城市,12,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2015
与那原町,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2015
南風原町,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2015
南部,16,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2015
沖縄市,2,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2015
宜野湾市,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2015
浦添市,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2015
うるま市,11,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2015
読谷村,3,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2015
嘉手納町,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2015
北谷町,11,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2015
北中城村,1,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2015
中城村,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2015
西原町,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2015
中部,28,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2015
名護市,9,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2015
国頭村,2,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2015
大宜味村,6,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2015
東村,5,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2015
今帰仁村,54,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2015
本部町,62,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2015
恩納村,58,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2015
宜野座村,15,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2015
金武町,7,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2015
北部,218,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2015
宮古島市,60,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2015
多良間村,1,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2015
宮古,61,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2015
石垣市,48,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2015
竹富町,34,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2015
与那国町,4,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2015
八重山,86,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2015
久米島町,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2015
渡嘉敷村,7,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2015
座間味村,8,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2015
粟国村,2,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2015
渡名喜村,6,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2015
南大東村,1,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2015
北大東村,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2015
伊江村,2,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2015
伊平屋村,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2015
伊是名村,2,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2015
離島,28,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2015
沖縄県,437,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2015
那覇市,13,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2015
糸満市,4,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2015
豊見城市,0,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2015
八重瀬町,3,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2015
南城市,47,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2015
与那原町,0,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2015
南風原町,0,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2015
南部,67,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2015
沖縄市,8,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2015
宜野湾市,0,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2015
浦添市,0,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2015
うるま市,24,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2015
読谷村,10,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2015
