municipality,value,0,1,cat1,metric,cat2,table,year
中城村,24.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2019
西原町,0.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2019
中部,5967.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2019
名護市,2827.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2019
国頭村,289.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2019
大宜味村,0.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2019
東村,22.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2019
今帰仁村,216.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2019
本部町,1250.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2019
恩納村,5099.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2019
宜野座村,49.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2019
金武町,25.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2019
北部,9777.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2019
宮古島市,2920.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2019
多良間村,0.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2019
宮古,2920.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2019
石垣市,3978.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2019
竹富町,711.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2019
与那国町,143.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2019
八重山,4832.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2019
久米島町,446.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2019
渡嘉敷村,70.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2019
座間味村,100.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2019
粟国村,0.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2019
渡名喜村,0.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2019
南大東村,72.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2019
北大東村,23.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2019
伊江村,96.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2019
伊平屋村,17.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2019
伊是名村,40.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2019
離島,864.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2019
沖縄県,43050.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2019
那覇市,36476.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2019
糸満市,1801.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2019
豊見城市,858.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2019
八重瀬町,104.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2019
南城市,683.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2019
与那原町,52.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2019
南風原町,80.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2019
南部,40054.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2019
沖縄市,2777.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2019
宜野湾市,2008.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2019
浦添市,321.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2019
うるま市,1804.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2019
読谷村,3307.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2019
嘉手納町,128.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2019
北谷町,6414.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2019
北中城村,672.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2019
中城村,48.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2019
西原町,0.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2019
中部,17479.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2019
名護市,7890.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2019
国頭村,958.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2019
大宜味村,0.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2019
東村,56.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2019
今帰仁村,706.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2019
本部町,4713.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2019
恩納村,17128.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2019
宜野座村,139.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2019
金武町,92.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2019
北部,31682.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2019
宮古島市,6997.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2019
多良間村,0.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2019
宮古,6997.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2019
石垣市,10346.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2019
竹富町,2311.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2019
与那国町,392.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2019
八重山,13049.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2019
久米島町,1102.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2019
渡嘉敷村,161.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2019
座間味村,307.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2019
粟国村,0.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2019
渡名喜村,0.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2019
南大東村,122.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2019
北大東村,50.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2019
伊江村,274.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2019
伊平屋村,51.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2019
伊是名村,112.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2019
離島,2179.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2019
沖縄県,111440.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2019
那覇市,55.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2019
糸満市,4.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2019
豊見城市,8.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2019
八重瀬町,1.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2019
南城市,17.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2019
与那原町,4.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2019
南風原町,0.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2019
南部,89.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2019
沖縄市,5.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2019
宜野湾市,1.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2019
浦添市,1.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2019
うるま市,33.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2019
読谷村,3.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2019
嘉手納町,0.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2019
北谷町,7.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2019
北中城村,0.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2019
中城村,0.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2019
西原町,0.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2019
中部,50.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2019
名護市,7.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2019
国頭村,16.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2019
大宜味村,8.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2019
東村,29.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2019
今帰仁村,19.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2019
本部町,14.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2019
恩納村,11.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2019
宜野座村,2.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2019
金武町,4.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2019
北部,110.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2019
宮古島市,38.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2019
多良間村,5.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2019
宮古,43.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2019
石垣市,61.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2019
竹富町,73.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2019
与那国町,14.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2019
八重山,148.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2019
久米島町,18.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2019
渡嘉敷村,15.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2019
座間味村,55.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2019
粟国村,8.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2019
渡名喜村,4.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2019
南大東村,2.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2019
北大東村,1.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2019
伊江村,9.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2019
伊平屋村,7.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2019
伊是名村,10.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2019
離島,129.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2019
沖縄県,569.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2019
那覇市,293.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2019
糸満市,14.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2019
豊見城市,15.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2019
八重瀬町,1.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2019
南城市,44.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2019
与那原町,5.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2019
南風原町,0.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2019
南部,372.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2019
沖縄市,47.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2019
宜野湾市,1.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2019
浦添市,1.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2019
うるま市,143.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2019
読谷村,13.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2019
嘉手納町,0.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2019
北谷町,14.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2019
北中城村,0.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2019
中城村,0.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2019
西原町,0.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2019
中部,219.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2019
名護市,28.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2019
国頭村,56.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2019
大宜味村,19.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2019
東村,49.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2019
今帰仁村,63.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2019
本部町,83.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2019
恩納村,57.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2019
宜野座村,6.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2019
金武町,33.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2019
北部,394.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2019
宮古島市,189.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2019
多良間村,33.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2019
宮古,222.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2019
石垣市,371.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2019
竹富町,510.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2019
与那国町,133.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2019
八重山,1014.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2019
久米島町,161.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2019
渡嘉敷村,122.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2019
座間味村,344.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2019
粟国村,62.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2019
渡名喜村,22.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2019
南大東村,15.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2019
北大東村,22.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2019
伊江村,84.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2019
伊平屋村,73.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2019
伊是名村,96.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2019
離島,1001.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2019
沖縄県,3222.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2019
那覇市,617.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2019
糸満市,38.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2019
豊見城市,48.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2019
八重瀬町,6.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2019
南城市,154.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2019
与那原町,18.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2019
南風原町,0.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2019
南部,881.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2019
沖縄市,89.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2019
宜野湾市,5.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2019
浦添市,6.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2019
うるま市,515.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2019
読谷村,38.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2019
嘉手納町,0.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2019
北谷町,46.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2019
北中城村,0.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2019
中城村,0.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2019
西原町,0.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2019
中部,699.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2019
名護市,84.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2019
国頭村,155.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2019
大宜味村,54.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2019
東村,221.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2019
今帰仁村,180.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2019
本部町,279.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2019
恩納村,170.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2019
宜野座村,16.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2019
金武町,81.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2019
北部,1240.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2019
宮古島市,524.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2019
多良間村,81.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2019
宮古,605.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2019
石垣市,983.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2019
竹富町,1252.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2019
与那国町,324.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2019
八重山,2559.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2019
久米島町,388.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2019
渡嘉敷村,350.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2019
座間味村,1057.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2019
粟国村,196.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2019
渡名喜村,52.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2019
南大東村,32.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2019
北大東村,50.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2019
伊江村,183.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2019
伊平屋村,194.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2019
伊是名村,260.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2019
離島,2762.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2019
沖縄県,8746.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2019
那覇市,84.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2019
糸満市,5.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2019
豊見城市,1.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2019
八重瀬町,3.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2019
南城市,42.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2019
与那原町,2.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2019
南風原町,0.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2019
南部,137.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2019
沖縄市,26.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2019
宜野湾市,8.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2019
浦添市,11.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2019
うるま市,48.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2019
読谷村,38.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2019
嘉手納町,0.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2019
北谷町,47.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2019
北中城村,3.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2019
中城村,0.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2019
西原町,0.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2019
中部,181.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2019
名護市,51.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2019
国頭村,9.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2019
大宜味村,14.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2019
東村,5.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2019
今帰仁村,80.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2019
本部町,226.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2019
恩納村,188.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2019
宜野座村,24.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2019
金武町,31.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2019
北部,628.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2019
宮古島市,123.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2019
多良間村,2.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2019
宮古,125.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2019
石垣市,132.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2019
竹富町,37.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2019
与那国町,3.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2019
八重山,172.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2019
久米島町,2.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2019
渡嘉敷村,7.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2019
座間味村,7.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2019
粟国村,2.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2019
渡名喜村,6.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2019
南大東村,1.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2019
北大東村,0.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2019
伊江村,4.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2019
