municipality,value,0,1,cat1,metric,cat2,table,year
離島,30.0,hotel_ryokan,facilities,hotel_ryokan,facilities,,accommodation_type,2009
沖縄県,345.0,hotel_ryokan,facilities,hotel_ryokan,facilities,,accommodation_type,2009
那覇市,12370.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2009
糸満市,560.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2009
豊見城市,168.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2009
八重瀬町,51.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2009
南城市,110.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2009
与那原町,0.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2009
南風原町,0.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2009
南部,13259.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2009
沖縄市,628.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2009
宜野湾市,329.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2009
浦添市,42.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2009
うるま市,515.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2009
読谷村,935.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2009
嘉手納町,26.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2009
北谷町,475.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2009
北中城村,228.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2009
中城村,0.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2009
西原町,20.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2009
中部,3198.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2009
名護市,2192.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2009
国頭村,241.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2009
大宜味村,0.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2009
東村,12.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2009
今帰仁村,122.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2009
本部町,667.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2009
恩納村,3361.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2009
宜野座村,30.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2009
金武町,0.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2009
北部,6625.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2009
宮古島市,1581.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2009
多良間村,0.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2009
宮古,1581.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2009
石垣市,2968.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2009
竹富町,645.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2009
与那国町,151.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2009
八重山,3764.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2009
久米島町,474.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2009
渡嘉敷村,52.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2009
座間味村,79.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2009
粟国村,12.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2009
渡名喜村,0.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2009
南大東村,72.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2009
北大東村,23.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2009
伊江村,102.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2009
伊平屋村,62.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2009
伊是名村,68.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2009
離島,944.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2009
沖縄県,29371.0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2009
那覇市,22159.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2009
糸満市,1713.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2009
豊見城市,351.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2009
八重瀬町,102.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2009
南城市,426.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2009
与那原町,0.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2009
南風原町,0.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2009
南部,24751.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2009
沖縄市,1330.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2009
宜野湾市,1051.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2009
浦添市,105.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2009
うるま市,1548.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2009
読谷村,2666.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2009
嘉手納町,51.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2009
北谷町,1410.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2009
北中城村,457.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2009
中城村,0.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2009
西原町,36.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2009
中部,8654.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2009
名護市,5568.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2009
国頭村,783.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2009
大宜味村,0.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2009
東村,30.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2009
今帰仁村,377.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2009
本部町,2427.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2009
恩納村,10597.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2009
宜野座村,90.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2009
金武町,0.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2009
北部,19872.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2009
宮古島市,4144.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2009
多良間村,0.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2009
宮古,4144.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2009
石垣市,7362.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2009
竹富町,1638.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2009
与那国町,340.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2009
八重山,9340.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2009
久米島町,1380.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2009
渡嘉敷村,326.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2009
座間味村,241.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2009
粟国村,36.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2009
渡名喜村,0.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2009
南大東村,122.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2009
北大東村,50.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2009
伊江村,346.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2009
伊平屋村,169.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2009
伊是名村,166.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2009
離島,2836.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2009
沖縄県,69597.0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2009
那覇市,22.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2009
糸満市,4.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2009
豊見城市,0.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2009
八重瀬町,0.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2009
南城市,7.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2009
与那原町,1.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2009
南風原町,0.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2009
南部,34.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2009
沖縄市,4.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2009
宜野湾市,0.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2009
浦添市,1.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2009
うるま市,19.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2009
読谷村,3.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2009
嘉手納町,0.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2009
北谷町,0.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2009
北中城村,0.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2009
中城村,0.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2009
西原町,1.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2009
中部,28.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2009
名護市,5.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2009
国頭村,6.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2009
大宜味村,4.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2009
東村,3.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2009
今帰仁村,6.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2009
本部町,15.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2009
恩納村,11.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2009
宜野座村,2.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2009
金武町,1.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2009
北部,53.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2009
宮古島市,33.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2009
多良間村,4.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2009
宮古,37.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2009
石垣市,59.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2009
竹富町,98.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2009
与那国町,19.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2009
八重山,176.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2009
久米島町,15.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2009
渡嘉敷村,19.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2009
座間味村,59.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2009
粟国村,7.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2009
渡名喜村,4.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2009
南大東村,2.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2009
北大東村,1.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2009
伊江村,10.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2009
伊平屋村,3.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2009
伊是名村,12.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2009
離島,132.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2009
沖縄県,460.0,minshuku,facilities,minshuku,facilities,,accommodation_type,2009
那覇市,232.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2009
糸満市,21.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2009
豊見城市,0.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2009
八重瀬町,0.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2009
南城市,32.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2009
与那原町,4.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2009
南風原町,0.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2009
南部,289.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2009
沖縄市,29.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2009
宜野湾市,0.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2009
浦添市,19.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2009
うるま市,153.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2009
読谷村,15.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2009
嘉手納町,0.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2009
北谷町,0.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2009
北中城村,0.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2009
中城村,0.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2009
西原町,8.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2009
中部,224.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2009
名護市,35.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2009
国頭村,36.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2009
大宜味村,15.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2009
東村,14.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2009
今帰仁村,34.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2009
本部町,124.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2009
恩納村,63.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2009
宜野座村,10.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2009
金武町,4.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2009
北部,335.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2009
宮古島市,181.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2009
多良間村,27.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2009
宮古,208.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2009
石垣市,469.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2009
竹富町,651.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2009
与那国町,163.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2009
八重山,1283.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2009
久米島町,190.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2009
渡嘉敷村,166.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2009
座間味村,386.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2009
粟国村,58.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2009
渡名喜村,23.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2009
南大東村,22.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2009
北大東村,22.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2009
伊江村,91.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2009
伊平屋村,34.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2009
伊是名村,103.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2009
離島,1095.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2009
沖縄県,3434.0,minshuku,rooms,minshuku,rooms,,accommodation_type,2009
那覇市,441.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2009
糸満市,77.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2009
豊見城市,0.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2009
八重瀬町,0.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2009
南城市,88.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2009
与那原町,10.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2009
南風原町,0.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2009
南部,616.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2009
沖縄市,66.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2009
宜野湾市,0.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2009
浦添市,42.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2009
うるま市,449.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2009
読谷村,44.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2009
嘉手納町,0.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2009
北谷町,0.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2009
北中城村,0.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2009
中城村,0.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2009
西原町,16.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2009
中部,617.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2009
名護市,98.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2009
国頭村,96.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2009
大宜味村,49.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2009
東村,67.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2009
今帰仁村,104.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2009
本部町,365.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2009
恩納村,196.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2009
宜野座村,30.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2009
金武町,12.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2009
北部,1017.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2009
宮古島市,521.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2009
多良間村,59.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2009
宮古,580.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2009
石垣市,1336.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2009
竹富町,1669.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2009
与那国町,390.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2009
八重山,3395.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2009
久米島町,543.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2009
渡嘉敷村,496.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2009
座間味村,1206.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2009
粟国村,180.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2009
渡名喜村,65.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2009
南大東村,34.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2009
北大東村,50.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2009
伊江村,221.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2009
伊平屋村,101.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2009
伊是名村,265.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2009
離島,3161.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2009
沖縄県,9386.0,minshuku,capacity,minshuku,capacity,,accommodation_type,2009
那覇市,0.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2009
糸満市,1.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2009
豊見城市,1.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2009
八重瀬町,0.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2009
南城市,7.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2009
与那原町,1.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2009
南風原町,0.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2009
南部,10.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2009
沖縄市,0.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2009
宜野湾市,0.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2009
浦添市,0.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2009
うるま市,6.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2009
読谷村,1.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2009
嘉手納町,0.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2009
北谷町,8.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2009
北中城村,0.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2009
中城村,0.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2009
西原町,0.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2009
中部,15.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2009
名護市,0.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2009
国頭村,2.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2009
大宜味村,1.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2009
東村,1.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2009
今帰仁村,8.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2009
本部町,5.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2009
恩納村,27.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2009
宜野座村,16.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2009
金武町,1.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2009
北部,61.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2009
宮古島市,21.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2009
多良間村,1.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2009
宮古,22.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2009
石垣市,37.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2009
竹富町,11.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2009
与那国町,3.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2009
八重山,51.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2009
久米島町,1.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2009
渡嘉敷村,6.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2009
座間味村,7.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2009
粟国村,0.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2009
渡名喜村,6.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2009
南大東村,0.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2009
北大東村,0.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2009
伊江村,2.0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2009
