year,city,metric,cat1,cat2,table,value
2014,うるま市,capacity,business_hotel_large,,hotel_breakdown,0
2014,うるま市,capacity,business_hotel_medium,,hotel_breakdown,124
2014,うるま市,capacity,business_hotel_small,,hotel_breakdown,206
2014,うるま市,capacity,city_hotel_large,,hotel_breakdown,0
2014,うるま市,capacity,city_hotel_medium,,hotel_breakdown,0
2014,うるま市,capacity,city_hotel_small,,hotel_breakdown,0
2014,うるま市,capacity,resort_hotel_large,,hotel_breakdown,692
2014,うるま市,capacity,resort_hotel_medium,,hotel_breakdown,118
2014,うるま市,capacity,resort_hotel_small,,hotel_breakdown,15
2014,うるま市,capacity,ryokan_large,,hotel_breakdown,0
2014,うるま市,capacity,ryokan_medium,,hotel_breakdown,0
2014,うるま市,capacity,ryokan_small,,hotel_breakdown,50
2014,うるま市,capacity,total,,hotel_breakdown,1205
2014,うるま市,facilities,business_hotel_large,,hotel_breakdown,0
2014,うるま市,facilities,business_hotel_medium,,hotel_breakdown,1
2014,うるま市,facilities,business_hotel_small,,hotel_breakdown,5
2014,うるま市,facilities,city_hotel_large,,hotel_breakdown,0
2014,うるま市,facilities,city_hotel_medium,,hotel_breakdown,0
2014,うるま市,facilities,city_hotel_small,,hotel_breakdown,0
2014,うるま市,facilities,resort_hotel_large,,hotel_breakdown,2
2014,うるま市,facilities,resort_hotel_medium,,hotel_breakdown,1
2014,うるま市,facilities,resort_hotel_small,,hotel_breakdown,1
2014,うるま市,facilities,ryokan_large,,hotel_breakdown,0
2014,うるま市,facilities,ryokan_medium,,hotel_breakdown,0
2014,うるま市,facilities,ryokan_small,,hotel_breakdown,2
2014,うるま市,facilities,total,,hotel_breakdown,12
2014,うるま市,rooms,business_hotel_large,,hotel_breakdown,0
2014,うるま市,rooms,business_hotel_medium,,hotel_breakdown,48
2014,うるま市,rooms,business_hotel_small,,hotel_breakdown,88
2014,うるま市,rooms,city_hotel_large,,hotel_breakdown,0
2014,うるま市,rooms,city_hotel_medium,,hotel_breakdown,0
2014,うるま市,rooms,city_hotel_small,,hotel_breakdown,0
2014,うるま市,rooms,resort_hotel_large,,hotel_breakdown,188
2014,うるま市,rooms,resort_hotel_medium,,hotel_breakdown,32
2014,うるま市,rooms,resort_hotel_small,,hotel_breakdown,6
2014,うるま市,rooms,ryokan_large,,hotel_breakdown,0
2014,うるま市,rooms,ryokan_medium,,hotel_breakdown,0
2014,うるま市,rooms,ryokan_small,,hotel_breakdown,17
2014,うるま市,rooms,total,,hotel_breakdown,379
2014,与那原町,capacity,business_hotel_large,,hotel_breakdown,0
2014,与那原町,capacity,business_hotel_medium,,hotel_breakdown,0
2014,与那原町,capacity,business_hotel_small,,hotel_breakdown,0
2014,与那原町,capacity,city_hotel_large,,hotel_breakdown,0
2014,与那原町,capacity,city_hotel_medium,,hotel_breakdown,0
2014,与那原町,capacity,city_hotel_small,,hotel_breakdown,0
2014,与那原町,capacity,resort_hotel_large,,hotel_breakdown,0
2014,与那原町,capacity,resort_hotel_medium,,hotel_breakdown,0
2014,与那原町,capacity,resort_hotel_small,,hotel_breakdown,0
2014,与那原町,capacity,ryokan_large,,hotel_breakdown,0
2014,与那原町,capacity,ryokan_medium,,hotel_breakdown,0
2014,与那原町,capacity,ryokan_small,,hotel_breakdown,0
2014,与那原町,capacity,total,,hotel_breakdown,0
2014,与那原町,facilities,business_hotel_large,,hotel_breakdown,0
2014,与那原町,facilities,business_hotel_medium,,hotel_breakdown,0
2014,与那原町,facilities,business_hotel_small,,hotel_breakdown,0
2014,与那原町,facilities,city_hotel_large,,hotel_breakdown,0
2014,与那原町,facilities,city_hotel_medium,,hotel_breakdown,0
2014,与那原町,facilities,city_hotel_small,,hotel_breakdown,0
2014,与那原町,facilities,resort_hotel_large,,hotel_breakdown,0
2014,与那原町,facilities,resort_hotel_medium,,hotel_breakdown,0
2014,与那原町,facilities,resort_hotel_small,,hotel_breakdown,0
2014,与那原町,facilities,ryokan_large,,hotel_breakdown,0
2014,与那原町,facilities,ryokan_medium,,hotel_breakdown,0
2014,与那原町,facilities,ryokan_small,,hotel_breakdown,0
2014,与那原町,facilities,total,,hotel_breakdown,0
2014,与那原町,rooms,business_hotel_large,,hotel_breakdown,0
2014,与那原町,rooms,business_hotel_medium,,hotel_breakdown,0
2014,与那原町,rooms,business_hotel_small,,hotel_breakdown,0
2014,与那原町,rooms,city_hotel_large,,hotel_breakdown,0
2014,与那原町,rooms,city_hotel_medium,,hotel_breakdown,0
2014,与那原町,rooms,city_hotel_small,,hotel_breakdown,0
2014,与那原町,rooms,resort_hotel_large,,hotel_breakdown,0
2014,与那原町,rooms,resort_hotel_medium,,hotel_breakdown,0
2014,与那原町,rooms,resort_hotel_small,,hotel_breakdown,0
2014,与那原町,rooms,ryokan_large,,hotel_breakdown,0
2014,与那原町,rooms,ryokan_medium,,hotel_breakdown,0
2014,与那原町,rooms,ryokan_small,,hotel_breakdown,0
2014,与那原町,rooms,total,,hotel_breakdown,0
2014,与那国町,capacity,business_hotel_large,,hotel_breakdown,0
2014,与那国町,capacity,business_hotel_medium,,hotel_breakdown,0
2014,与那国町,capacity,business_hotel_small,,hotel_breakdown,44
2014,与那国町,capacity,city_hotel_large,,hotel_breakdown,0
2014,与那国町,capacity,city_hotel_medium,,hotel_breakdown,0
2014,与那国町,capacity,city_hotel_small,,hotel_breakdown,0
2014,与那国町,capacity,resort_hotel_large,,hotel_breakdown,0
2014,与那国町,capacity,resort_hotel_medium,,hotel_breakdown,172
2014,与那国町,capacity,resort_hotel_small,,hotel_breakdown,0
2014,与那国町,capacity,ryokan_large,,hotel_breakdown,0
2014,与那国町,capacity,ryokan_medium,,hotel_breakdown,0
2014,与那国町,capacity,ryokan_small,,hotel_breakdown,83
2014,与那国町,capacity,total,,hotel_breakdown,299
2014,与那国町,facilities,business_hotel_large,,hotel_breakdown,0
2014,与那国町,facilities,business_hotel_medium,,hotel_breakdown,0
2014,与那国町,facilities,business_hotel_small,,hotel_breakdown,2
2014,与那国町,facilities,city_hotel_large,,hotel_breakdown,0
2014,与那国町,facilities,city_hotel_medium,,hotel_breakdown,0
2014,与那国町,facilities,city_hotel_small,,hotel_breakdown,0
2014,与那国町,facilities,resort_hotel_large,,hotel_breakdown,0
2014,与那国町,facilities,resort_hotel_medium,,hotel_breakdown,1
2014,与那国町,facilities,resort_hotel_small,,hotel_breakdown,0
2014,与那国町,facilities,ryokan_large,,hotel_breakdown,0
2014,与那国町,facilities,ryokan_medium,,hotel_breakdown,0
2014,与那国町,facilities,ryokan_small,,hotel_breakdown,4
2014,与那国町,facilities,total,,hotel_breakdown,7
2014,与那国町,rooms,business_hotel_large,,hotel_breakdown,0
2014,与那国町,rooms,business_hotel_medium,,hotel_breakdown,0
2014,与那国町,rooms,business_hotel_small,,hotel_breakdown,26
2014,与那国町,rooms,city_hotel_large,,hotel_breakdown,0
2014,与那国町,rooms,city_hotel_medium,,hotel_breakdown,0
2014,与那国町,rooms,city_hotel_small,,hotel_breakdown,0
2014,与那国町,rooms,resort_hotel_large,,hotel_breakdown,0
2014,与那国町,rooms,resort_hotel_medium,,hotel_breakdown,77
2014,与那国町,rooms,resort_hotel_small,,hotel_breakdown,0
2014,与那国町,rooms,ryokan_large,,hotel_breakdown,0
2014,与那国町,rooms,ryokan_medium,,hotel_breakdown,0
2014,与那国町,rooms,ryokan_small,,hotel_breakdown,39
2014,与那国町,rooms,total,,hotel_breakdown,142
2014,中城村,capacity,business_hotel_large,,hotel_breakdown,0
2014,中城村,capacity,business_hotel_medium,,hotel_breakdown,0
2014,中城村,capacity,business_hotel_small,,hotel_breakdown,0
2014,中城村,capacity,city_hotel_large,,hotel_breakdown,0
2014,中城村,capacity,city_hotel_medium,,hotel_breakdown,0
2014,中城村,capacity,city_hotel_small,,hotel_breakdown,0
2014,中城村,capacity,resort_hotel_large,,hotel_breakdown,0
2014,中城村,capacity,resort_hotel_medium,,hotel_breakdown,0
2014,中城村,capacity,resort_hotel_small,,hotel_breakdown,0
2014,中城村,capacity,ryokan_large,,hotel_breakdown,0
2014,中城村,capacity,ryokan_medium,,hotel_breakdown,0
2014,中城村,capacity,ryokan_small,,hotel_breakdown,0
2014,中城村,capacity,total,,hotel_breakdown,0
2014,中城村,facilities,business_hotel_large,,hotel_breakdown,0
2014,中城村,facilities,business_hotel_medium,,hotel_breakdown,0
2014,中城村,facilities,business_hotel_small,,hotel_breakdown,0
2014,中城村,facilities,city_hotel_large,,hotel_breakdown,0
2014,中城村,facilities,city_hotel_medium,,hotel_breakdown,0
2014,中城村,facilities,city_hotel_small,,hotel_breakdown,0
2014,中城村,facilities,resort_hotel_large,,hotel_breakdown,0
2014,中城村,facilities,resort_hotel_medium,,hotel_breakdown,0
2014,中城村,facilities,resort_hotel_small,,hotel_breakdown,0
2014,中城村,facilities,ryokan_large,,hotel_breakdown,0
2014,中城村,facilities,ryokan_medium,,hotel_breakdown,0
2014,中城村,facilities,ryokan_small,,hotel_breakdown,0
2014,中城村,facilities,total,,hotel_breakdown,0
2014,中城村,rooms,business_hotel_large,,hotel_breakdown,0
2014,中城村,rooms,business_hotel_medium,,hotel_breakdown,0
2014,中城村,rooms,business_hotel_small,,hotel_breakdown,0
2014,中城村,rooms,city_hotel_large,,hotel_breakdown,0
2014,中城村,rooms,city_hotel_medium,,hotel_breakdown,0
2014,中城村,rooms,city_hotel_small,,hotel_breakdown,0
2014,中城村,rooms,resort_hotel_large,,hotel_breakdown,0
2014,中城村,rooms,resort_hotel_medium,,hotel_breakdown,0
2014,中城村,rooms,resort_hotel_small,,hotel_breakdown,0
2014,中城村,rooms,ryokan_large,,hotel_breakdown,0
2014,中城村,rooms,ryokan_medium,,hotel_breakdown,0
2014,中城村,rooms,ryokan_small,,hotel_breakdown,0
2014,中城村,rooms,total,,hotel_breakdown,0
2014,中部,capacity,business_hotel_large,,hotel_breakdown,0
2014,中部,capacity,business_hotel_medium,,hotel_breakdown,668
2014,中部,capacity,business_hotel_small,,hotel_breakdown,858
2014,中部,capacity,city_hotel_large,,hotel_breakdown,0
2014,中部,capacity,city_hotel_medium,,hotel_breakdown,0
2014,中部,capacity,city_hotel_small,,hotel_breakdown,0
2014,中部,capacity,resort_hotel_large,,hotel_breakdown,8524
2014,中部,capacity,resort_hotel_medium,,hotel_breakdown,571
2014,中部,capacity,resort_hotel_small,,hotel_breakdown,137
2014,中部,capacity,ryokan_large,,hotel_breakdown,0
2014,中部,capacity,ryokan_medium,,hotel_breakdown,0
2014,中部,capacity,ryokan_small,,hotel_breakdown,50
2014,中部,capacity,total,,hotel_breakdown,10808
2014,中部,facilities,business_hotel_large,,hotel_breakdown,0
2014,中部,facilities,business_hotel_medium,,hotel_breakdown,5
2014,中部,facilities,business_hotel_small,,hotel_breakdown,23
2014,中部,facilities,city_hotel_large,,hotel_breakdown,0
2014,中部,facilities,city_hotel_medium,,hotel_breakdown,0
2014,中部,facilities,city_hotel_small,,hotel_breakdown,0
2014,中部,facilities,resort_hotel_large,,hotel_breakdown,12
2014,中部,facilities,resort_hotel_medium,,hotel_breakdown,4
2014,中部,facilities,resort_hotel_small,,hotel_breakdown,3
2014,中部,facilities,ryokan_large,,hotel_breakdown,0
2014,中部,facilities,ryokan_medium,,hotel_breakdown,0
2014,中部,facilities,ryokan_small,,hotel_breakdown,2
2014,中部,facilities,total,,hotel_breakdown,49
2014,中部,rooms,business_hotel_large,,hotel_breakdown,0
2014,中部,rooms,business_hotel_medium,,hotel_breakdown,275
2014,中部,rooms,business_hotel_small,,hotel_breakdown,399
2014,中部,rooms,city_hotel_large,,hotel_breakdown,0
2014,中部,rooms,city_hotel_medium,,hotel_breakdown,0
2014,中部,rooms,city_hotel_small,,hotel_breakdown,0
2014,中部,rooms,resort_hotel_large,,hotel_breakdown,2931
2014,中部,rooms,resort_hotel_medium,,hotel_breakdown,166
2014,中部,rooms,resort_hotel_small,,hotel_breakdown,46
2014,中部,rooms,ryokan_large,,hotel_breakdown,0
2014,中部,rooms,ryokan_medium,,hotel_breakdown,0
2014,中部,rooms,ryokan_small,,hotel_breakdown,17
2014,中部,rooms,total,,hotel_breakdown,3834
2014,久米島町,capacity,business_hotel_large,,hotel_breakdown,0
2014,久米島町,capacity,business_hotel_medium,,hotel_breakdown,136
2014,久米島町,capacity,business_hotel_small,,hotel_breakdown,75
2014,久米島町,capacity,city_hotel_large,,hotel_breakdown,0
2014,久米島町,capacity,city_hotel_medium,,hotel_breakdown,0
2014,久米島町,capacity,city_hotel_small,,hotel_breakdown,0
2014,久米島町,capacity,resort_hotel_large,,hotel_breakdown,600
2014,久米島町,capacity,resort_hotel_medium,,hotel_breakdown,598
2014,久米島町,capacity,resort_hotel_small,,hotel_breakdown,0
2014,久米島町,capacity,ryokan_large,,hotel_breakdown,0
2014,久米島町,capacity,ryokan_medium,,hotel_breakdown,0
2014,久米島町,capacity,ryokan_small,,hotel_breakdown,0
2014,久米島町,capacity,total,,hotel_breakdown,1409
2014,久米島町,facilities,business_hotel_large,,hotel_breakdown,0
2014,久米島町,facilities,business_hotel_medium,,hotel_breakdown,1
2014,久米島町,facilities,business_hotel_small,,hotel_breakdown,1
2014,久米島町,facilities,city_hotel_large,,hotel_breakdown,0
2014,久米島町,facilities,city_hotel_medium,,hotel_breakdown,0
2014,久米島町,facilities,city_hotel_small,,hotel_breakdown,0
2014,久米島町,facilities,resort_hotel_large,,hotel_breakdown,1
2014,久米島町,facilities,resort_hotel_medium,,hotel_breakdown,3
2014,久米島町,facilities,resort_hotel_small,,hotel_breakdown,0
2014,久米島町,facilities,ryokan_large,,hotel_breakdown,0
2014,久米島町,facilities,ryokan_medium,,hotel_breakdown,0
2014,久米島町,facilities,ryokan_small,,hotel_breakdown,0
2014,久米島町,facilities,total,,hotel_breakdown,6
2014,久米島町,rooms,business_hotel_large,,hotel_breakdown,0
2014,久米島町,rooms,business_hotel_medium,,hotel_breakdown,36
2014,久米島町,rooms,business_hotel_small,,hotel_breakdown,27
2014,久米島町,rooms,city_hotel_large,,hotel_breakdown,0
2014,久米島町,rooms,city_hotel_medium,,hotel_breakdown,0
2014,久米島町,rooms,city_hotel_small,,hotel_breakdown,0
2014,久米島町,rooms,resort_hotel_large,,hotel_breakdown,200
2014,久米島町,rooms,resort_hotel_medium,,hotel_breakdown,214
2014,久米島町,rooms,resort_hotel_small,,hotel_breakdown,0
2014,久米島町,rooms,ryokan_large,,hotel_breakdown,0
2014,久米島町,rooms,ryokan_medium,,hotel_breakdown,0
2014,久米島町,rooms,ryokan_small,,hotel_breakdown,0
2014,久米島町,rooms,total,,hotel_breakdown,477
2014,今帰仁村,capacity,business_hotel_large,,hotel_breakdown,0
2014,今帰仁村,capacity,business_hotel_medium,,hotel_breakdown,0
