municipality,value,0,1,cat1,metric,cat2,table,year
南城市,309,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2022
与那原町,9,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2022
南風原町,36,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2022
南部,22250,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2022
沖縄市,1175,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2022
宜野湾市,1139,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2022
浦添市,249,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2022
うるま市,626,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2022
読谷村,1240,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2022
嘉手納町,52,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2022
北谷町,2529,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2022
北中城村,388,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2022
中城村,26,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2022
西原町,0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2022
中部,7424,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2022
名護市,3105,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2022
国頭村,304,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2022
大宜味村,7,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2022
東村,15,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2022
今帰仁村,348,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2022
本部町,1668,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2022
恩納村,5287,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2022
宜野座村,49,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2022
金武町,152,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2022
北部,10935,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2022
宮古島市,4335,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2022
多良間村,0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2022
宮古,4335,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2022
石垣市,4548,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2022
竹富町,704,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2022
与那国町,149,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2022
八重山,5401,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2022
久米島町,386,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2022
渡嘉敷村,70,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2022
座間味村,75,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2022
粟国村,0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2022
渡名喜村,0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2022
南大東村,86,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2022
北大東村,46,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2022
伊江村,88,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2022
伊平屋村,27,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2022
伊是名村,40,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2022
離島,818,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2022
沖縄県,51163,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2022
那覇市,45657,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2022
糸満市,2638,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2022
豊見城市,972,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2022
八重瀬町,152,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2022
南城市,863,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2022
与那原町,20,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2022
南風原町,80,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2022
南部,50382,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2022
沖縄市,3494,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2022
宜野湾市,3107,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2022
浦添市,828,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2022
うるま市,1801,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2022
読谷村,3693,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2022
嘉手納町,162,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2022
北谷町,8497,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2022
北中城村,959,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2022
中城村,60,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2022
西原町,0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2022
中部,22601,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2022
名護市,8656,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2022
国頭村,973,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2022
大宜味村,31,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2022
東村,38,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2022
今帰仁村,1403,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2022
本部町,6238,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2022
恩納村,17904,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2022
宜野座村,139,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2022
金武町,408,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2022
北部,35790,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2022
宮古島市,10736,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2022
多良間村,0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2022
宮古,10736,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2022
石垣市,11645,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2022
竹富町,2263,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2022
与那国町,408,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2022
八重山,14316,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2022
久米島町,1011,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2022
渡嘉敷村,161,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2022
座間味村,243,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2022
粟国村,0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2022
渡名喜村,0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2022
南大東村,150,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2022
北大東村,74,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2022
伊江村,260,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2022
伊平屋村,72,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2022
伊是名村,112,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2022
離島,2083,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2022
沖縄県,135908,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2022
那覇市,39,minshuku,facilities,minshuku,facilities,,accommodation_type,2022
糸満市,4,minshuku,facilities,minshuku,facilities,,accommodation_type,2022
豊見城市,8,minshuku,facilities,minshuku,facilities,,accommodation_type,2022
八重瀬町,1,minshuku,facilities,minshuku,facilities,,accommodation_type,2022
南城市,14,minshuku,facilities,minshuku,facilities,,accommodation_type,2022
与那原町,4,minshuku,facilities,minshuku,facilities,,accommodation_type,2022
南風原町,0,minshuku,facilities,minshuku,facilities,,accommodation_type,2022
南部,70,minshuku,facilities,minshuku,facilities,,accommodation_type,2022
沖縄市,4,minshuku,facilities,minshuku,facilities,,accommodation_type,2022
宜野湾市,2,minshuku,facilities,minshuku,facilities,,accommodation_type,2022
浦添市,0,minshuku,facilities,minshuku,facilities,,accommodation_type,2022
うるま市,14,minshuku,facilities,minshuku,facilities,,accommodation_type,2022
読谷村,2,minshuku,facilities,minshuku,facilities,,accommodation_type,2022
嘉手納町,0,minshuku,facilities,minshuku,facilities,,accommodation_type,2022
北谷町,6,minshuku,facilities,minshuku,facilities,,accommodation_type,2022
北中城村,0,minshuku,facilities,minshuku,facilities,,accommodation_type,2022
中城村,0,minshuku,facilities,minshuku,facilities,,accommodation_type,2022
西原町,0,minshuku,facilities,minshuku,facilities,,accommodation_type,2022
中部,28,minshuku,facilities,minshuku,facilities,,accommodation_type,2022
名護市,4,minshuku,facilities,minshuku,facilities,,accommodation_type,2022
国頭村,13,minshuku,facilities,minshuku,facilities,,accommodation_type,2022
大宜味村,7,minshuku,facilities,minshuku,facilities,,accommodation_type,2022
東村,31,minshuku,facilities,minshuku,facilities,,accommodation_type,2022
今帰仁村,16,minshuku,facilities,minshuku,facilities,,accommodation_type,2022
本部町,12,minshuku,facilities,minshuku,facilities,,accommodation_type,2022
恩納村,12,minshuku,facilities,minshuku,facilities,,accommodation_type,2022
宜野座村,2,minshuku,facilities,minshuku,facilities,,accommodation_type,2022
金武町,3,minshuku,facilities,minshuku,facilities,,accommodation_type,2022
北部,100,minshuku,facilities,minshuku,facilities,,accommodation_type,2022
宮古島市,49,minshuku,facilities,minshuku,facilities,,accommodation_type,2022
多良間村,5,minshuku,facilities,minshuku,facilities,,accommodation_type,2022
宮古,54,minshuku,facilities,minshuku,facilities,,accommodation_type,2022
石垣市,58,minshuku,facilities,minshuku,facilities,,accommodation_type,2022
竹富町,66,minshuku,facilities,minshuku,facilities,,accommodation_type,2022
与那国町,14,minshuku,facilities,minshuku,facilities,,accommodation_type,2022
八重山,138,minshuku,facilities,minshuku,facilities,,accommodation_type,2022
久米島町,18,minshuku,facilities,minshuku,facilities,,accommodation_type,2022
渡嘉敷村,15,minshuku,facilities,minshuku,facilities,,accommodation_type,2022
座間味村,53,minshuku,facilities,minshuku,facilities,,accommodation_type,2022
粟国村,8,minshuku,facilities,minshuku,facilities,,accommodation_type,2022
渡名喜村,3,minshuku,facilities,minshuku,facilities,,accommodation_type,2022
南大東村,2,minshuku,facilities,minshuku,facilities,,accommodation_type,2022
北大東村,1,minshuku,facilities,minshuku,facilities,,accommodation_type,2022
伊江村,9,minshuku,facilities,minshuku,facilities,,accommodation_type,2022
伊平屋村,10,minshuku,facilities,minshuku,facilities,,accommodation_type,2022
伊是名村,7,minshuku,facilities,minshuku,facilities,,accommodation_type,2022
離島,126,minshuku,facilities,minshuku,facilities,,accommodation_type,2022
沖縄県,516,minshuku,facilities,minshuku,facilities,,accommodation_type,2022
那覇市,203,minshuku,rooms,minshuku,rooms,,accommodation_type,2022
糸満市,15,minshuku,rooms,minshuku,rooms,,accommodation_type,2022
豊見城市,15,minshuku,rooms,minshuku,rooms,,accommodation_type,2022
八重瀬町,1,minshuku,rooms,minshuku,rooms,,accommodation_type,2022
南城市,44,minshuku,rooms,minshuku,rooms,,accommodation_type,2022
与那原町,5,minshuku,rooms,minshuku,rooms,,accommodation_type,2022
南風原町,0,minshuku,rooms,minshuku,rooms,,accommodation_type,2022
南部,283,minshuku,rooms,minshuku,rooms,,accommodation_type,2022
沖縄市,43,minshuku,rooms,minshuku,rooms,,accommodation_type,2022
宜野湾市,2,minshuku,rooms,minshuku,rooms,,accommodation_type,2022
浦添市,0,minshuku,rooms,minshuku,rooms,,accommodation_type,2022
うるま市,88,minshuku,rooms,minshuku,rooms,,accommodation_type,2022
読谷村,11,minshuku,rooms,minshuku,rooms,,accommodation_type,2022
嘉手納町,0,minshuku,rooms,minshuku,rooms,,accommodation_type,2022
北谷町,12,minshuku,rooms,minshuku,rooms,,accommodation_type,2022
北中城村,0,minshuku,rooms,minshuku,rooms,,accommodation_type,2022
中城村,0,minshuku,rooms,minshuku,rooms,,accommodation_type,2022
西原町,0,minshuku,rooms,minshuku,rooms,,accommodation_type,2022
中部,156,minshuku,rooms,minshuku,rooms,,accommodation_type,2022
名護市,16,minshuku,rooms,minshuku,rooms,,accommodation_type,2022
国頭村,48,minshuku,rooms,minshuku,rooms,,accommodation_type,2022
大宜味村,18,minshuku,rooms,minshuku,rooms,,accommodation_type,2022
東村,56,minshuku,rooms,minshuku,rooms,,accommodation_type,2022
今帰仁村,58,minshuku,rooms,minshuku,rooms,,accommodation_type,2022
本部町,81,minshuku,rooms,minshuku,rooms,,accommodation_type,2022
恩納村,66,minshuku,rooms,minshuku,rooms,,accommodation_type,2022
宜野座村,6,minshuku,rooms,minshuku,rooms,,accommodation_type,2022
金武町,32,minshuku,rooms,minshuku,rooms,,accommodation_type,2022
北部,381,minshuku,rooms,minshuku,rooms,,accommodation_type,2022
宮古島市,234,minshuku,rooms,minshuku,rooms,,accommodation_type,2022
多良間村,58,minshuku,rooms,minshuku,rooms,,accommodation_type,2022
宮古,292,minshuku,rooms,minshuku,rooms,,accommodation_type,2022
石垣市,361,minshuku,rooms,minshuku,rooms,,accommodation_type,2022
竹富町,451,minshuku,rooms,minshuku,rooms,,accommodation_type,2022
与那国町,127,minshuku,rooms,minshuku,rooms,,accommodation_type,2022
八重山,939,minshuku,rooms,minshuku,rooms,,accommodation_type,2022
久米島町,152,minshuku,rooms,minshuku,rooms,,accommodation_type,2022
渡嘉敷村,118,minshuku,rooms,minshuku,rooms,,accommodation_type,2022
座間味村,334,minshuku,rooms,minshuku,rooms,,accommodation_type,2022
粟国村,62,minshuku,rooms,minshuku,rooms,,accommodation_type,2022
渡名喜村,18,minshuku,rooms,minshuku,rooms,,accommodation_type,2022
南大東村,15,minshuku,rooms,minshuku,rooms,,accommodation_type,2022
北大東村,22,minshuku,rooms,minshuku,rooms,,accommodation_type,2022
伊江村,84,minshuku,rooms,minshuku,rooms,,accommodation_type,2022
伊平屋村,86,minshuku,rooms,minshuku,rooms,,accommodation_type,2022
伊是名村,79,minshuku,rooms,minshuku,rooms,,accommodation_type,2022
離島,970,minshuku,rooms,minshuku,rooms,,accommodation_type,2022
沖縄県,3021,minshuku,rooms,minshuku,rooms,,accommodation_type,2022
那覇市,460,minshuku,capacity,minshuku,capacity,,accommodation_type,2022
糸満市,43,minshuku,capacity,minshuku,capacity,,accommodation_type,2022
豊見城市,48,minshuku,capacity,minshuku,capacity,,accommodation_type,2022
八重瀬町,4,minshuku,capacity,minshuku,capacity,,accommodation_type,2022
南城市,127,minshuku,capacity,minshuku,capacity,,accommodation_type,2022
与那原町,18,minshuku,capacity,minshuku,capacity,,accommodation_type,2022
南風原町,0,minshuku,capacity,minshuku,capacity,,accommodation_type,2022
南部,700,minshuku,capacity,minshuku,capacity,,accommodation_type,2022
沖縄市,83,minshuku,capacity,minshuku,capacity,,accommodation_type,2022
宜野湾市,11,minshuku,capacity,minshuku,capacity,,accommodation_type,2022
浦添市,0,minshuku,capacity,minshuku,capacity,,accommodation_type,2022
うるま市,243,minshuku,capacity,minshuku,capacity,,accommodation_type,2022
読谷村,32,minshuku,capacity,minshuku,capacity,,accommodation_type,2022
嘉手納町,0,minshuku,capacity,minshuku,capacity,,accommodation_type,2022
北谷町,40,minshuku,capacity,minshuku,capacity,,accommodation_type,2022
北中城村,0,minshuku,capacity,minshuku,capacity,,accommodation_type,2022
中城村,0,minshuku,capacity,minshuku,capacity,,accommodation_type,2022
西原町,0,minshuku,capacity,minshuku,capacity,,accommodation_type,2022
中部,409,minshuku,capacity,minshuku,capacity,,accommodation_type,2022
名護市,47,minshuku,capacity,minshuku,capacity,,accommodation_type,2022
国頭村,138,minshuku,capacity,minshuku,capacity,,accommodation_type,2022
大宜味村,49,minshuku,capacity,minshuku,capacity,,accommodation_type,2022
東村,252,minshuku,capacity,minshuku,capacity,,accommodation_type,2022
今帰仁村,155,minshuku,capacity,minshuku,capacity,,accommodation_type,2022
本部町,251,minshuku,capacity,minshuku,capacity,,accommodation_type,2022
恩納村,233,minshuku,capacity,minshuku,capacity,,accommodation_type,2022
宜野座村,16,minshuku,capacity,minshuku,capacity,,accommodation_type,2022
金武町,74,minshuku,capacity,minshuku,capacity,,accommodation_type,2022
北部,1215,minshuku,capacity,minshuku,capacity,,accommodation_type,2022
宮古島市,601,minshuku,capacity,minshuku,capacity,,accommodation_type,2022
多良間村,83,minshuku,capacity,minshuku,capacity,,accommodation_type,2022
宮古,684,minshuku,capacity,minshuku,capacity,,accommodation_type,2022
石垣市,954,minshuku,capacity,minshuku,capacity,,accommodation_type,2022
竹富町,1128,minshuku,capacity,minshuku,capacity,,accommodation_type,2022
与那国町,309,minshuku,capacity,minshuku,capacity,,accommodation_type,2022
八重山,2391,minshuku,capacity,minshuku,capacity,,accommodation_type,2022
久米島町,351,minshuku,capacity,minshuku,capacity,,accommodation_type,2022
渡嘉敷村,355,minshuku,capacity,minshuku,capacity,,accommodation_type,2022
座間味村,1030,minshuku,capacity,minshuku,capacity,,accommodation_type,2022
粟国村,196,minshuku,capacity,minshuku,capacity,,accommodation_type,2022
渡名喜村,44,minshuku,capacity,minshuku,capacity,,accommodation_type,2022
南大東村,32,minshuku,capacity,minshuku,capacity,,accommodation_type,2022
北大東村,30,minshuku,capacity,minshuku,capacity,,accommodation_type,2022
伊江村,193,minshuku,capacity,minshuku,capacity,,accommodation_type,2022
伊平屋村,224,minshuku,capacity,minshuku,capacity,,accommodation_type,2022
伊是名村,219,minshuku,capacity,minshuku,capacity,,accommodation_type,2022
離島,2674,minshuku,capacity,minshuku,capacity,,accommodation_type,2022
沖縄県,8073,minshuku,capacity,minshuku,capacity,,accommodation_type,2022
那覇市,64,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2022
糸満市,4,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2022
豊見城市,5,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2022
八重瀬町,3,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2022
南城市,70,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2022
与那原町,2,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2022
南風原町,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2022
南部,148,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2022
沖縄市,23,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2022
宜野湾市,13,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2022
浦添市,3,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2022
うるま市,62,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2022
読谷村,62,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2022
嘉手納町,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2022
北谷町,47,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2022
北中城村,2,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2022
中城村,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2022
西原町,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2022
中部,212,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2022
名護市,64,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2022
国頭村,13,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2022
大宜味村,14,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2022
東村,7,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2022
今帰仁村,107,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2022
本部町,278,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2022
恩納村,287,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2022
宜野座村,26,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2022
金武町,40,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2022
北部,836,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2022
宮古島市,234,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2022
多良間村,4,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2022
宮古,238,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2022
石垣市,221,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2022
竹富町,38,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2022
与那国町,3,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2022
八重山,262,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2022
久米島町,2,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2022
渡嘉敷村,11,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2022
座間味村,8,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2022
粟国村,4,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2022
渡名喜村,6,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2022
南大東村,1,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2022
北大東村,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2022
伊江村,3,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2022
伊平屋村,2,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2022
伊是名村,4,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2022
離島,41,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2022
沖縄県,1737,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2022
那覇市,272,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2022
糸満市,16,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2022
豊見城市,5,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2022
八重瀬町,12,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2022
南城市,126,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2022
与那原町,7,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2022
南風原町,0,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2022
南部,438,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2022
沖縄市,38,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2022
宜野湾市,19,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2022
浦添市,3,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2022
うるま市,147,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2022
読谷村,165,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2022
