year,city,metric,cat1,cat2,table,value
2017,うるま市,capacity,business_hotel_large,,hotel_breakdown,0
2017,うるま市,capacity,business_hotel_medium,,hotel_breakdown,124
2017,うるま市,capacity,business_hotel_small,,hotel_breakdown,288
2017,うるま市,capacity,city_hotel_large,,hotel_breakdown,0
2017,うるま市,capacity,city_hotel_medium,,hotel_breakdown,0
2017,うるま市,capacity,city_hotel_small,,hotel_breakdown,0
2017,うるま市,capacity,resort_hotel_large,,hotel_breakdown,692
2017,うるま市,capacity,resort_hotel_medium,,hotel_breakdown,118
2017,うるま市,capacity,resort_hotel_small,,hotel_breakdown,0
2017,うるま市,capacity,ryokan_large,,hotel_breakdown,0
2017,うるま市,capacity,ryokan_medium,,hotel_breakdown,0
2017,うるま市,capacity,ryokan_small,,hotel_breakdown,50
2017,うるま市,capacity,total,,hotel_breakdown,1272
2017,うるま市,facilities,business_hotel_large,,hotel_breakdown,0
2017,うるま市,facilities,business_hotel_medium,,hotel_breakdown,1
2017,うるま市,facilities,business_hotel_small,,hotel_breakdown,10
2017,うるま市,facilities,city_hotel_large,,hotel_breakdown,0
2017,うるま市,facilities,city_hotel_medium,,hotel_breakdown,0
2017,うるま市,facilities,city_hotel_small,,hotel_breakdown,0
2017,うるま市,facilities,resort_hotel_large,,hotel_breakdown,2
2017,うるま市,facilities,resort_hotel_medium,,hotel_breakdown,1
2017,うるま市,facilities,resort_hotel_small,,hotel_breakdown,0
2017,うるま市,facilities,ryokan_large,,hotel_breakdown,0
2017,うるま市,facilities,ryokan_medium,,hotel_breakdown,0
2017,うるま市,facilities,ryokan_small,,hotel_breakdown,2
2017,うるま市,facilities,total,,hotel_breakdown,16
2017,うるま市,rooms,business_hotel_large,,hotel_breakdown,0
2017,うるま市,rooms,business_hotel_medium,,hotel_breakdown,48
2017,うるま市,rooms,business_hotel_small,,hotel_breakdown,122
2017,うるま市,rooms,city_hotel_large,,hotel_breakdown,0
2017,うるま市,rooms,city_hotel_medium,,hotel_breakdown,0
2017,うるま市,rooms,city_hotel_small,,hotel_breakdown,0
2017,うるま市,rooms,resort_hotel_large,,hotel_breakdown,188
2017,うるま市,rooms,resort_hotel_medium,,hotel_breakdown,32
2017,うるま市,rooms,resort_hotel_small,,hotel_breakdown,0
2017,うるま市,rooms,ryokan_large,,hotel_breakdown,0
2017,うるま市,rooms,ryokan_medium,,hotel_breakdown,0
2017,うるま市,rooms,ryokan_small,,hotel_breakdown,17
2017,うるま市,rooms,total,,hotel_breakdown,407
2017,与那原町,capacity,business_hotel_large,,hotel_breakdown,0
2017,与那原町,capacity,business_hotel_medium,,hotel_breakdown,0
2017,与那原町,capacity,business_hotel_small,,hotel_breakdown,0
2017,与那原町,capacity,city_hotel_large,,hotel_breakdown,0
2017,与那原町,capacity,city_hotel_medium,,hotel_breakdown,0
2017,与那原町,capacity,city_hotel_small,,hotel_breakdown,0
2017,与那原町,capacity,resort_hotel_large,,hotel_breakdown,0
2017,与那原町,capacity,resort_hotel_medium,,hotel_breakdown,0
2017,与那原町,capacity,resort_hotel_small,,hotel_breakdown,0
2017,与那原町,capacity,ryokan_large,,hotel_breakdown,0
2017,与那原町,capacity,ryokan_medium,,hotel_breakdown,0
2017,与那原町,capacity,ryokan_small,,hotel_breakdown,0
2017,与那原町,capacity,total,,hotel_breakdown,0
2017,与那原町,facilities,business_hotel_large,,hotel_breakdown,0
2017,与那原町,facilities,business_hotel_medium,,hotel_breakdown,0
2017,与那原町,facilities,business_hotel_small,,hotel_breakdown,0
2017,与那原町,facilities,city_hotel_large,,hotel_breakdown,0
2017,与那原町,facilities,city_hotel_medium,,hotel_breakdown,0
2017,与那原町,facilities,city_hotel_small,,hotel_breakdown,0
2017,与那原町,facilities,resort_hotel_large,,hotel_breakdown,0
2017,与那原町,facilities,resort_hotel_medium,,hotel_breakdown,0
2017,与那原町,facilities,resort_hotel_small,,hotel_breakdown,0
2017,与那原町,facilities,ryokan_large,,hotel_breakdown,0
2017,与那原町,facilities,ryokan_medium,,hotel_breakdown,0
2017,与那原町,facilities,ryokan_small,,hotel_breakdown,0
2017,与那原町,facilities,total,,hotel_breakdown,0
2017,与那原町,rooms,business_hotel_large,,hotel_breakdown,0
2017,与那原町,rooms,business_hotel_medium,,hotel_breakdown,0
2017,与那原町,rooms,business_hotel_small,,hotel_breakdown,0
2017,与那原町,rooms,city_hotel_large,,hotel_breakdown,0
2017,与那原町,rooms,city_hotel_medium,,hotel_breakdown,0
2017,与那原町,rooms,city_hotel_small,,hotel_breakdown,0
2017,与那原町,rooms,resort_hotel_large,,hotel_breakdown,0
2017,与那原町,rooms,resort_hotel_medium,,hotel_breakdown,0
2017,与那原町,rooms,resort_hotel_small,,hotel_breakdown,0
2017,与那原町,rooms,ryokan_large,,hotel_breakdown,0
2017,与那原町,rooms,ryokan_medium,,hotel_breakdown,0
2017,与那原町,rooms,ryokan_small,,hotel_breakdown,0
2017,与那原町,rooms,total,,hotel_breakdown,0
2017,与那国町,capacity,business_hotel_large,,hotel_breakdown,0
2017,与那国町,capacity,business_hotel_medium,,hotel_breakdown,0
2017,与那国町,capacity,business_hotel_small,,hotel_breakdown,48
