municipality,value,0,1,cat1,metric,cat2,table,year
八重瀬町,51,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2012
南城市,68,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2012
与那原町,0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2012
南風原町,0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2012
南部,14171,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2012
沖縄市,610,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2012
宜野湾市,524,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2012
浦添市,42,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2012
うるま市,287,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2012
読谷村,1050,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2012
嘉手納町,14,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2012
北谷町,636,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2012
北中城村,304,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2012
中城村,0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2012
西原町,0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2012
中部,3467,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2012
名護市,2315,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2012
国頭村,303,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2012
大宜味村,0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2012
東村,20,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2012
今帰仁村,131,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2012
本部町,702,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2012
恩納村,3423,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2012
宜野座村,30,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2012
金武町,29,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2012
北部,6953,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2012
宮古島市,1911,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2012
多良間村,0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2012
宮古,1911,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2012
石垣市,3096,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2012
竹富町,722,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2012
与那国町,142,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2012
八重山,3960,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2012
久米島町,481,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2012
渡嘉敷村,52,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2012
座間味村,79,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2012
粟国村,12,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2012
渡名喜村,0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2012
南大東村,72,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2012
北大東村,23,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2012
伊江村,68,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2012
伊平屋村,62,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2012
伊是名村,57,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2012
離島,906,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2012
沖縄県,31368,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2012
那覇市,25760,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2012
糸満市,1541,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2012
豊見城市,699,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2012
八重瀬町,102,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2012
南城市,236,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2012
与那原町,0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2012
南風原町,0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2012
南部,28338,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2012
沖縄市,1302,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2012
宜野湾市,1515,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2012
浦添市,105,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2012
うるま市,817,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2012
読谷村,3248,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2012
嘉手納町,21,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2012
北谷町,1772,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2012
北中城村,579,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2012
中城村,0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2012
西原町,0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2012
中部,9359,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2012
名護市,5988,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2012
国頭村,994,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2012
大宜味村,0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2012
東村,50,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2012
今帰仁村,389,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2012
本部町,2450,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2012
恩納村,11794,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2012
宜野座村,90,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2012
金武町,58,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2012
北部,21813,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2012
宮古島市,4910,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2012
多良間村,0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2012
宮古,4910,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2012
石垣市,7402,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2012
竹富町,2168,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2012
与那国町,299,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2012
八重山,9869,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2012
久米島町,1416,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2012
渡嘉敷村,326,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2012
座間味村,241,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2012
粟国村,36,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2012
渡名喜村,0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2012
南大東村,122,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2012
北大東村,50,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2012
伊江村,246,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2012
伊平屋村,169,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2012
伊是名村,136,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2012
離島,2742,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2012
沖縄県,77031,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2012
那覇市,23,minshuku,facilities,minshuku,facilities,,accommodation_type,2012
糸満市,6,minshuku,facilities,minshuku,facilities,,accommodation_type,2012
豊見城市,1,minshuku,facilities,minshuku,facilities,,accommodation_type,2012
八重瀬町,1,minshuku,facilities,minshuku,facilities,,accommodation_type,2012
南城市,7,minshuku,facilities,minshuku,facilities,,accommodation_type,2012
与那原町,0,minshuku,facilities,minshuku,facilities,,accommodation_type,2012
南風原町,0,minshuku,facilities,minshuku,facilities,,accommodation_type,2012
南部,38,minshuku,facilities,minshuku,facilities,,accommodation_type,2012
沖縄市,4,minshuku,facilities,minshuku,facilities,,accommodation_type,2012
宜野湾市,0,minshuku,facilities,minshuku,facilities,,accommodation_type,2012
浦添市,1,minshuku,facilities,minshuku,facilities,,accommodation_type,2012
うるま市,22,minshuku,facilities,minshuku,facilities,,accommodation_type,2012
読谷村,3,minshuku,facilities,minshuku,facilities,,accommodation_type,2012
嘉手納町,0,minshuku,facilities,minshuku,facilities,,accommodation_type,2012
北谷町,1,minshuku,facilities,minshuku,facilities,,accommodation_type,2012
北中城村,0,minshuku,facilities,minshuku,facilities,,accommodation_type,2012
中城村,0,minshuku,facilities,minshuku,facilities,,accommodation_type,2012
西原町,1,minshuku,facilities,minshuku,facilities,,accommodation_type,2012
中部,32,minshuku,facilities,minshuku,facilities,,accommodation_type,2012
名護市,7,minshuku,facilities,minshuku,facilities,,accommodation_type,2012
国頭村,6,minshuku,facilities,minshuku,facilities,,accommodation_type,2012
大宜味村,4,minshuku,facilities,minshuku,facilities,,accommodation_type,2012
東村,2,minshuku,facilities,minshuku,facilities,,accommodation_type,2012
今帰仁村,13,minshuku,facilities,minshuku,facilities,,accommodation_type,2012
本部町,18,minshuku,facilities,minshuku,facilities,,accommodation_type,2012
恩納村,9,minshuku,facilities,minshuku,facilities,,accommodation_type,2012
宜野座村,2,minshuku,facilities,minshuku,facilities,,accommodation_type,2012
金武町,1,minshuku,facilities,minshuku,facilities,,accommodation_type,2012
北部,62,minshuku,facilities,minshuku,facilities,,accommodation_type,2012
宮古島市,50,minshuku,facilities,minshuku,facilities,,accommodation_type,2012
多良間村,5,minshuku,facilities,minshuku,facilities,,accommodation_type,2012
宮古,55,minshuku,facilities,minshuku,facilities,,accommodation_type,2012
石垣市,52,minshuku,facilities,minshuku,facilities,,accommodation_type,2012
竹富町,99,minshuku,facilities,minshuku,facilities,,accommodation_type,2012
与那国町,13,minshuku,facilities,minshuku,facilities,,accommodation_type,2012
八重山,164,minshuku,facilities,minshuku,facilities,,accommodation_type,2012
久米島町,17,minshuku,facilities,minshuku,facilities,,accommodation_type,2012
渡嘉敷村,19,minshuku,facilities,minshuku,facilities,,accommodation_type,2012
座間味村,59,minshuku,facilities,minshuku,facilities,,accommodation_type,2012
粟国村,7,minshuku,facilities,minshuku,facilities,,accommodation_type,2012
渡名喜村,4,minshuku,facilities,minshuku,facilities,,accommodation_type,2012
南大東村,2,minshuku,facilities,minshuku,facilities,,accommodation_type,2012
北大東村,1,minshuku,facilities,minshuku,facilities,,accommodation_type,2012
伊江村,11,minshuku,facilities,minshuku,facilities,,accommodation_type,2012
伊平屋村,4,minshuku,facilities,minshuku,facilities,,accommodation_type,2012
伊是名村,13,minshuku,facilities,minshuku,facilities,,accommodation_type,2012
離島,137,minshuku,facilities,minshuku,facilities,,accommodation_type,2012
沖縄県,488,minshuku,facilities,minshuku,facilities,,accommodation_type,2012
那覇市,328,minshuku,rooms,minshuku,rooms,,accommodation_type,2012
糸満市,23,minshuku,rooms,minshuku,rooms,,accommodation_type,2012
豊見城市,2,minshuku,rooms,minshuku,rooms,,accommodation_type,2012
八重瀬町,8,minshuku,rooms,minshuku,rooms,,accommodation_type,2012
南城市,31,minshuku,rooms,minshuku,rooms,,accommodation_type,2012
与那原町,0,minshuku,rooms,minshuku,rooms,,accommodation_type,2012
南風原町,0,minshuku,rooms,minshuku,rooms,,accommodation_type,2012
南部,392,minshuku,rooms,minshuku,rooms,,accommodation_type,2012
沖縄市,29,minshuku,rooms,minshuku,rooms,,accommodation_type,2012
宜野湾市,0,minshuku,rooms,minshuku,rooms,,accommodation_type,2012
浦添市,3,minshuku,rooms,minshuku,rooms,,accommodation_type,2012
うるま市,161,minshuku,rooms,minshuku,rooms,,accommodation_type,2012
読谷村,14,minshuku,rooms,minshuku,rooms,,accommodation_type,2012
嘉手納町,0,minshuku,rooms,minshuku,rooms,,accommodation_type,2012
北谷町,4,minshuku,rooms,minshuku,rooms,,accommodation_type,2012
北中城村,0,minshuku,rooms,minshuku,rooms,,accommodation_type,2012
中城村,0,minshuku,rooms,minshuku,rooms,,accommodation_type,2012
西原町,8,minshuku,rooms,minshuku,rooms,,accommodation_type,2012
中部,219,minshuku,rooms,minshuku,rooms,,accommodation_type,2012
名護市,44,minshuku,rooms,minshuku,rooms,,accommodation_type,2012
国頭村,30,minshuku,rooms,minshuku,rooms,,accommodation_type,2012
大宜味村,13,minshuku,rooms,minshuku,rooms,,accommodation_type,2012
東村,10,minshuku,rooms,minshuku,rooms,,accommodation_type,2012
今帰仁村,45,minshuku,rooms,minshuku,rooms,,accommodation_type,2012
本部町,114,minshuku,rooms,minshuku,rooms,,accommodation_type,2012
恩納村,55,minshuku,rooms,minshuku,rooms,,accommodation_type,2012
宜野座村,10,minshuku,rooms,minshuku,rooms,,accommodation_type,2012
金武町,4,minshuku,rooms,minshuku,rooms,,accommodation_type,2012
北部,325,minshuku,rooms,minshuku,rooms,,accommodation_type,2012
宮古島市,239,minshuku,rooms,minshuku,rooms,,accommodation_type,2012
多良間村,35,minshuku,rooms,minshuku,rooms,,accommodation_type,2012
宮古,274,minshuku,rooms,minshuku,rooms,,accommodation_type,2012
石垣市,378,minshuku,rooms,minshuku,rooms,,accommodation_type,2012
竹富町,641,minshuku,rooms,minshuku,rooms,,accommodation_type,2012
与那国町,116,minshuku,rooms,minshuku,rooms,,accommodation_type,2012
八重山,1135,minshuku,rooms,minshuku,rooms,,accommodation_type,2012
久米島町,205,minshuku,rooms,minshuku,rooms,,accommodation_type,2012
渡嘉敷村,164,minshuku,rooms,minshuku,rooms,,accommodation_type,2012
座間味村,385,minshuku,rooms,minshuku,rooms,,accommodation_type,2012
粟国村,58,minshuku,rooms,minshuku,rooms,,accommodation_type,2012
渡名喜村,23,minshuku,rooms,minshuku,rooms,,accommodation_type,2012
南大東村,22,minshuku,rooms,minshuku,rooms,,accommodation_type,2012
北大東村,22,minshuku,rooms,minshuku,rooms,,accommodation_type,2012
伊江村,92,minshuku,rooms,minshuku,rooms,,accommodation_type,2012
伊平屋村,35,minshuku,rooms,minshuku,rooms,,accommodation_type,2012
伊是名村,107,minshuku,rooms,minshuku,rooms,,accommodation_type,2012
離島,1113,minshuku,rooms,minshuku,rooms,,accommodation_type,2012
沖縄県,3458,minshuku,rooms,minshuku,rooms,,accommodation_type,2012
那覇市,487,minshuku,capacity,minshuku,capacity,,accommodation_type,2012
糸満市,58,minshuku,capacity,minshuku,capacity,,accommodation_type,2012
豊見城市,9,minshuku,capacity,minshuku,capacity,,accommodation_type,2012
八重瀬町,20,minshuku,capacity,minshuku,capacity,,accommodation_type,2012
南城市,82,minshuku,capacity,minshuku,capacity,,accommodation_type,2012
与那原町,0,minshuku,capacity,minshuku,capacity,,accommodation_type,2012
南風原町,0,minshuku,capacity,minshuku,capacity,,accommodation_type,2012
南部,656,minshuku,capacity,minshuku,capacity,,accommodation_type,2012
沖縄市,66,minshuku,capacity,minshuku,capacity,,accommodation_type,2012
宜野湾市,0,minshuku,capacity,minshuku,capacity,,accommodation_type,2012
浦添市,8,minshuku,capacity,minshuku,capacity,,accommodation_type,2012
うるま市,482,minshuku,capacity,minshuku,capacity,,accommodation_type,2012
読谷村,37,minshuku,capacity,minshuku,capacity,,accommodation_type,2012
嘉手納町,0,minshuku,capacity,minshuku,capacity,,accommodation_type,2012
北谷町,14,minshuku,capacity,minshuku,capacity,,accommodation_type,2012
北中城村,0,minshuku,capacity,minshuku,capacity,,accommodation_type,2012
中城村,0,minshuku,capacity,minshuku,capacity,,accommodation_type,2012
西原町,16,minshuku,capacity,minshuku,capacity,,accommodation_type,2012
中部,623,minshuku,capacity,minshuku,capacity,,accommodation_type,2012
名護市,118,minshuku,capacity,minshuku,capacity,,accommodation_type,2012
国頭村,72,minshuku,capacity,minshuku,capacity,,accommodation_type,2012
大宜味村,43,minshuku,capacity,minshuku,capacity,,accommodation_type,2012
東村,30,minshuku,capacity,minshuku,capacity,,accommodation_type,2012
今帰仁村,127,minshuku,capacity,minshuku,capacity,,accommodation_type,2012
本部町,364,minshuku,capacity,minshuku,capacity,,accommodation_type,2012
恩納村,169,minshuku,capacity,minshuku,capacity,,accommodation_type,2012
宜野座村,30,minshuku,capacity,minshuku,capacity,,accommodation_type,2012
金武町,12,minshuku,capacity,minshuku,capacity,,accommodation_type,2012
北部,965,minshuku,capacity,minshuku,capacity,,accommodation_type,2012
宮古島市,655,minshuku,capacity,minshuku,capacity,,accommodation_type,2012
多良間村,75,minshuku,capacity,minshuku,capacity,,accommodation_type,2012
宮古,730,minshuku,capacity,minshuku,capacity,,accommodation_type,2012
石垣市,1038,minshuku,capacity,minshuku,capacity,,accommodation_type,2012
竹富町,1628,minshuku,capacity,minshuku,capacity,,accommodation_type,2012
与那国町,298,minshuku,capacity,minshuku,capacity,,accommodation_type,2012
八重山,2964,minshuku,capacity,minshuku,capacity,,accommodation_type,2012
久米島町,531,minshuku,capacity,minshuku,capacity,,accommodation_type,2012
渡嘉敷村,485,minshuku,capacity,minshuku,capacity,,accommodation_type,2012
座間味村,1187,minshuku,capacity,minshuku,capacity,,accommodation_type,2012
粟国村,180,minshuku,capacity,minshuku,capacity,,accommodation_type,2012
渡名喜村,65,minshuku,capacity,minshuku,capacity,,accommodation_type,2012
南大東村,34,minshuku,capacity,minshuku,capacity,,accommodation_type,2012
北大東村,50,minshuku,capacity,minshuku,capacity,,accommodation_type,2012
伊江村,229,minshuku,capacity,minshuku,capacity,,accommodation_type,2012
伊平屋村,109,minshuku,capacity,minshuku,capacity,,accommodation_type,2012
伊是名村,280,minshuku,capacity,minshuku,capacity,,accommodation_type,2012
離島,3150,minshuku,capacity,minshuku,capacity,,accommodation_type,2012
沖縄県,9088,minshuku,capacity,minshuku,capacity,,accommodation_type,2012
那覇市,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2012
糸満市,1,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2012
豊見城市,2,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2012
八重瀬町,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2012
南城市,9,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2012
与那原町,1,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2012
南風原町,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2012
南部,13,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2012
沖縄市,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2012
宜野湾市,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2012
浦添市,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2012
うるま市,8,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2012
読谷村,2,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2012
嘉手納町,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2012
北谷町,9,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2012
北中城村,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2012
中城村,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2012
西原町,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2012
中部,19,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2012
名護市,2,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2012
国頭村,1,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2012
大宜味村,2,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2012
東村,3,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2012
今帰仁村,23,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2012
本部町,29,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2012
恩納村,34,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2012
宜野座村,14,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2012
金武町,2,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2012
北部,110,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2012
宮古島市,44,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2012
多良間村,2,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2012
宮古,46,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2012
石垣市,41,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2012
竹富町,15,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2012
与那国町,3,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2012
八重山,59,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2012
久米島町,1,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2012
渡嘉敷村,7,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2012
座間味村,8,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2012
粟国村,1,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2012
渡名喜村,6,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2012
南大東村,1,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2012
北大東村,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2012
伊江村,2,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2012
伊平屋村,1,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2012
伊是名村,2,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2012
離島,29,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2012
沖縄県,276,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2012
那覇市,0,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2012
糸満市,4,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2012
豊見城市,4,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2012
八重瀬町,0,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2012
南城市,39,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2012
与那原町,4,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2012
南風原町,0,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2012
南部,51,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2012
沖縄市,0,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2012
宜野湾市,0,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2012
浦添市,0,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2012
うるま市,16,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2012
読谷村,8,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2012
