year,city,metric,cat1,cat2,table,value
2021,うるま市,capacity,business_hotel_large,,hotel_breakdown,0
2021,うるま市,capacity,business_hotel_medium,,hotel_breakdown,124
2021,うるま市,capacity,business_hotel_small,,hotel_breakdown,532
2021,うるま市,capacity,city_hotel_large,,hotel_breakdown,0
2021,うるま市,capacity,city_hotel_medium,,hotel_breakdown,0
2021,うるま市,capacity,city_hotel_small,,hotel_breakdown,0
2021,うるま市,capacity,resort_hotel_large,,hotel_breakdown,692
2021,うるま市,capacity,resort_hotel_medium,,hotel_breakdown,374
2021,うるま市,capacity,resort_hotel_small,,hotel_breakdown,14
2021,うるま市,capacity,ryokan_large,,hotel_breakdown,0
2021,うるま市,capacity,ryokan_medium,,hotel_breakdown,0
2021,うるま市,capacity,ryokan_small,,hotel_breakdown,39
2021,うるま市,capacity,total,,hotel_breakdown,1775
2021,うるま市,facilities,business_hotel_large,,hotel_breakdown,0
2021,うるま市,facilities,business_hotel_medium,,hotel_breakdown,1
2021,うるま市,facilities,business_hotel_small,,hotel_breakdown,11
2021,うるま市,facilities,city_hotel_large,,hotel_breakdown,0
2021,うるま市,facilities,city_hotel_medium,,hotel_breakdown,0
2021,うるま市,facilities,city_hotel_small,,hotel_breakdown,0
2021,うるま市,facilities,resort_hotel_large,,hotel_breakdown,2
2021,うるま市,facilities,resort_hotel_medium,,hotel_breakdown,2
2021,うるま市,facilities,resort_hotel_small,,hotel_breakdown,1
2021,うるま市,facilities,ryokan_large,,hotel_breakdown,0
2021,うるま市,facilities,ryokan_medium,,hotel_breakdown,0
2021,うるま市,facilities,ryokan_small,,hotel_breakdown,1
2021,うるま市,facilities,total,,hotel_breakdown,18
2021,うるま市,rooms,business_hotel_large,,hotel_breakdown,0
2021,うるま市,rooms,business_hotel_medium,,hotel_breakdown,48
2021,うるま市,rooms,business_hotel_small,,hotel_breakdown,212
2021,うるま市,rooms,city_hotel_large,,hotel_breakdown,0
2021,うるま市,rooms,city_hotel_medium,,hotel_breakdown,0
2021,うるま市,rooms,city_hotel_small,,hotel_breakdown,0
2021,うるま市,rooms,resort_hotel_large,,hotel_breakdown,188
2021,うるま市,rooms,resort_hotel_medium,,hotel_breakdown,155
2021,うるま市,rooms,resort_hotel_small,,hotel_breakdown,6
2021,うるま市,rooms,ryokan_large,,hotel_breakdown,0
2021,うるま市,rooms,ryokan_medium,,hotel_breakdown,0
2021,うるま市,rooms,ryokan_small,,hotel_breakdown,12
2021,うるま市,rooms,total,,hotel_breakdown,621
2021,与那原町,capacity,business_hotel_large,,hotel_breakdown,0
2021,与那原町,capacity,business_hotel_medium,,hotel_breakdown,0
2021,与那原町,capacity,business_hotel_small,,hotel_breakdown,52
2021,与那原町,capacity,city_hotel_large,,hotel_breakdown,0
2021,与那原町,capacity,city_hotel_medium,,hotel_breakdown,0
2021,与那原町,capacity,city_hotel_small,,hotel_breakdown,0
2021,与那原町,capacity,resort_hotel_large,,hotel_breakdown,0
2021,与那原町,capacity,resort_hotel_medium,,hotel_breakdown,0
2021,与那原町,capacity,resort_hotel_small,,hotel_breakdown,0
2021,与那原町,capacity,ryokan_large,,hotel_breakdown,0
2021,与那原町,capacity,ryokan_medium,,hotel_breakdown,0
2021,与那原町,capacity,ryokan_small,,hotel_breakdown,0
2021,与那原町,capacity,total,,hotel_breakdown,52
2021,与那原町,facilities,business_hotel_large,,hotel_breakdown,0
2021,与那原町,facilities,business_hotel_medium,,hotel_breakdown,0
2021,与那原町,facilities,business_hotel_small,,hotel_breakdown,1
2021,与那原町,facilities,city_hotel_large,,hotel_breakdown,0
2021,与那原町,facilities,city_hotel_medium,,hotel_breakdown,0
2021,与那原町,facilities,city_hotel_small,,hotel_breakdown,0
2021,与那原町,facilities,resort_hotel_large,,hotel_breakdown,0
2021,与那原町,facilities,resort_hotel_medium,,hotel_breakdown,0
2021,与那原町,facilities,resort_hotel_small,,hotel_breakdown,0
2021,与那原町,facilities,ryokan_large,,hotel_breakdown,0
2021,与那原町,facilities,ryokan_medium,,hotel_breakdown,0
2021,与那原町,facilities,ryokan_small,,hotel_breakdown,0
2021,与那原町,facilities,total,,hotel_breakdown,1
2021,与那原町,rooms,business_hotel_large,,hotel_breakdown,0
2021,与那原町,rooms,business_hotel_medium,,hotel_breakdown,0
2021,与那原町,rooms,business_hotel_small,,hotel_breakdown,24
2021,与那原町,rooms,city_hotel_large,,hotel_breakdown,0
2021,与那原町,rooms,city_hotel_medium,,hotel_breakdown,0
2021,与那原町,rooms,city_hotel_small,,hotel_breakdown,0
2021,与那原町,rooms,resort_hotel_large,,hotel_breakdown,0
2021,与那原町,rooms,resort_hotel_medium,,hotel_breakdown,0
2021,与那原町,rooms,resort_hotel_small,,hotel_breakdown,0
2021,与那原町,rooms,ryokan_large,,hotel_breakdown,0
2021,与那原町,rooms,ryokan_medium,,hotel_breakdown,0
2021,与那原町,rooms,ryokan_small,,hotel_breakdown,0
2021,与那原町,rooms,total,,hotel_breakdown,24
2021,与那国町,capacity,business_hotel_large,,hotel_breakdown,0
2021,与那国町,capacity,business_hotel_medium,,hotel_breakdown,0
2021,与那国町,capacity,business_hotel_small,,hotel_breakdown,81
2021,与那国町,capacity,city_hotel_large,,hotel_breakdown,0
2021,与那国町,capacity,city_hotel_medium,,hotel_breakdown,249
2021,与那国町,capacity,city_hotel_small,,hotel_breakdown,0
2021,与那国町,capacity,resort_hotel_large,,hotel_breakdown,0
2021,与那国町,capacity,resort_hotel_medium,,hotel_breakdown,0
2021,与那国町,capacity,resort_hotel_small,,hotel_breakdown,0
2021,与那国町,capacity,ryokan_large,,hotel_breakdown,0
2021,与那国町,capacity,ryokan_medium,,hotel_breakdown,0
2021,与那国町,capacity,ryokan_small,,hotel_breakdown,78
2021,与那国町,capacity,total,,hotel_breakdown,408
2021,与那国町,facilities,business_hotel_large,,hotel_breakdown,0
2021,与那国町,facilities,business_hotel_medium,,hotel_breakdown,0
2021,与那国町,facilities,business_hotel_small,,hotel_breakdown,3
2021,与那国町,facilities,city_hotel_large,,hotel_breakdown,0
2021,与那国町,facilities,city_hotel_medium,,hotel_breakdown,1
2021,与那国町,facilities,city_hotel_small,,hotel_breakdown,0
2021,与那国町,facilities,resort_hotel_large,,hotel_breakdown,0
2021,与那国町,facilities,resort_hotel_medium,,hotel_breakdown,0
2021,与那国町,facilities,resort_hotel_small,,hotel_breakdown,0
2021,与那国町,facilities,ryokan_large,,hotel_breakdown,0
2021,与那国町,facilities,ryokan_medium,,hotel_breakdown,0
2021,与那国町,facilities,ryokan_small,,hotel_breakdown,5
2021,与那国町,facilities,total,,hotel_breakdown,9
2021,与那国町,rooms,business_hotel_large,,hotel_breakdown,0
2021,与那国町,rooms,business_hotel_medium,,hotel_breakdown,0
2021,与那国町,rooms,business_hotel_small,,hotel_breakdown,36
2021,与那国町,rooms,city_hotel_large,,hotel_breakdown,0
2021,与那国町,rooms,city_hotel_medium,,hotel_breakdown,77
2021,与那国町,rooms,city_hotel_small,,hotel_breakdown,0
2021,与那国町,rooms,resort_hotel_large,,hotel_breakdown,0
2021,与那国町,rooms,resort_hotel_medium,,hotel_breakdown,0
2021,与那国町,rooms,resort_hotel_small,,hotel_breakdown,0
2021,与那国町,rooms,ryokan_large,,hotel_breakdown,0
2021,与那国町,rooms,ryokan_medium,,hotel_breakdown,0
2021,与那国町,rooms,ryokan_small,,hotel_breakdown,36
2021,与那国町,rooms,total,,hotel_breakdown,149
2021,中城村,capacity,business_hotel_large,,hotel_breakdown,0
2021,中城村,capacity,business_hotel_medium,,hotel_breakdown,0
2021,中城村,capacity,business_hotel_small,,hotel_breakdown,48
2021,中城村,capacity,city_hotel_large,,hotel_breakdown,0
2021,中城村,capacity,city_hotel_medium,,hotel_breakdown,0
2021,中城村,capacity,city_hotel_small,,hotel_breakdown,0
2021,中城村,capacity,resort_hotel_large,,hotel_breakdown,0
2021,中城村,capacity,resort_hotel_medium,,hotel_breakdown,0
2021,中城村,capacity,resort_hotel_small,,hotel_breakdown,0
2021,中城村,capacity,ryokan_large,,hotel_breakdown,0
2021,中城村,capacity,ryokan_medium,,hotel_breakdown,0
2021,中城村,capacity,ryokan_small,,hotel_breakdown,0
2021,中城村,capacity,total,,hotel_breakdown,48
2021,中城村,facilities,business_hotel_large,,hotel_breakdown,0
2021,中城村,facilities,business_hotel_medium,,hotel_breakdown,0
2021,中城村,facilities,business_hotel_small,,hotel_breakdown,1
2021,中城村,facilities,city_hotel_large,,hotel_breakdown,0
2021,中城村,facilities,city_hotel_medium,,hotel_breakdown,0
2021,中城村,facilities,city_hotel_small,,hotel_breakdown,0
2021,中城村,facilities,resort_hotel_large,,hotel_breakdown,0
2021,中城村,facilities,resort_hotel_medium,,hotel_breakdown,0
2021,中城村,facilities,resort_hotel_small,,hotel_breakdown,0
2021,中城村,facilities,ryokan_large,,hotel_breakdown,0
2021,中城村,facilities,ryokan_medium,,hotel_breakdown,0
2021,中城村,facilities,ryokan_small,,hotel_breakdown,0
2021,中城村,facilities,total,,hotel_breakdown,1
2021,中城村,rooms,business_hotel_large,,hotel_breakdown,0
2021,中城村,rooms,business_hotel_medium,,hotel_breakdown,0
2021,中城村,rooms,business_hotel_small,,hotel_breakdown,24
2021,中城村,rooms,city_hotel_large,,hotel_breakdown,0
2021,中城村,rooms,city_hotel_medium,,hotel_breakdown,0
2021,中城村,rooms,city_hotel_small,,hotel_breakdown,0
2021,中城村,rooms,resort_hotel_large,,hotel_breakdown,0
2021,中城村,rooms,resort_hotel_medium,,hotel_breakdown,0
2021,中城村,rooms,resort_hotel_small,,hotel_breakdown,0
2021,中城村,rooms,ryokan_large,,hotel_breakdown,0
2021,中城村,rooms,ryokan_medium,,hotel_breakdown,0
2021,中城村,rooms,ryokan_small,,hotel_breakdown,0
2021,中城村,rooms,total,,hotel_breakdown,24
