municipality,value,0,1,cat1,metric,cat2,table,year
八重山,71,hotel_ryokan,facilities,hotel_ryokan,facilities,,accommodation_type,2008
久米島町,6,hotel_ryokan,facilities,hotel_ryokan,facilities,,accommodation_type,2008
渡嘉敷村,2,hotel_ryokan,facilities,hotel_ryokan,facilities,,accommodation_type,2008
座間味村,3,hotel_ryokan,facilities,hotel_ryokan,facilities,,accommodation_type,2008
粟国村,1,hotel_ryokan,facilities,hotel_ryokan,facilities,,accommodation_type,2008
渡名喜村,0,hotel_ryokan,facilities,hotel_ryokan,facilities,,accommodation_type,2008
南大東村,2,hotel_ryokan,facilities,hotel_ryokan,facilities,,accommodation_type,2008
北大東村,1,hotel_ryokan,facilities,hotel_ryokan,facilities,,accommodation_type,2008
伊江村,5,hotel_ryokan,facilities,hotel_ryokan,facilities,,accommodation_type,2008
伊平屋村,4,hotel_ryokan,facilities,hotel_ryokan,facilities,,accommodation_type,2008
伊是名村,5,hotel_ryokan,facilities,hotel_ryokan,facilities,,accommodation_type,2008
離島,29,hotel_ryokan,facilities,hotel_ryokan,facilities,,accommodation_type,2008
沖縄県,339,hotel_ryokan,facilities,hotel_ryokan,facilities,,accommodation_type,2008
那覇市,11328,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2008
糸満市,61,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2008
豊見城市,0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2008
八重瀬町,51,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2008
南城市,110,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2008
与那原町,0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2008
南風原町,0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2008
南部,11550,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2008
沖縄市,628,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2008
宜野湾市,329,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2008
浦添市,76,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2008
うるま市,501,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2008
読谷村,974,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2008
嘉手納町,20,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2008
北谷町,487,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2008
北中城村,228,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2008
中城村,0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2008
西原町,18,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2008
中部,3261,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2008
名護市,2192,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2008
国頭村,269,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2008
大宜味村,0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2008
東村,12,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2008
今帰仁村,115,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2008
本部町,667,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2008
恩納村,3231,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2008
宜野座村,30,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2008
金武町,720,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2008
北部,7236,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2008
宮古島市,1540,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2008
多良間村,0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2008
宮古,1540,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2008
石垣市,2974,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2008
竹富町,838,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2008
与那国町,104,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2008
八重山,3916,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2008
久米島町,474,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2008
渡嘉敷村,44,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2008
座間味村,79,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2008
粟国村,12,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2008
渡名喜村,0,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2008
南大東村,72,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2008
北大東村,23,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2008
伊江村,102,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2008
伊平屋村,62,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2008
伊是名村,66,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2008
離島,934,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2008
沖縄県,28437,hotel_ryokan,rooms,hotel_ryokan,rooms,,accommodation_type,2008
那覇市,20419,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2008
糸満市,168,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2008
豊見城市,0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2008
八重瀬町,102,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2008
南城市,426,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2008
与那原町,0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2008
南風原町,0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2008
南部,21115,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2008
沖縄市,1330,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2008
宜野湾市,1051,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2008
浦添市,155,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2008
うるま市,1520,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2008
読谷村,2669,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2008
嘉手納町,40,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2008
北谷町,1352,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2008
北中城村,457,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2008
中城村,0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2008
西原町,36,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2008
中部,8610,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2008
名護市,5568,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2008
国頭村,843,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2008
大宜味村,0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2008
東村,30,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2008
今帰仁村,390,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2008
本部町,2427,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2008
恩納村,10135,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2008
宜野座村,90,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2008
金武町,720,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2008
北部,20203,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2008
宮古島市,4032,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2008
多良間村,0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2008
宮古,4032,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2008
石垣市,7368,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2008
竹富町,2627,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2008
与那国町,238,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2008
八重山,10233,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2008
久米島町,1380,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2008
渡嘉敷村,310,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2008
座間味村,241,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2008
粟国村,36,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2008
渡名喜村,0,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2008
南大東村,122,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2008
北大東村,50,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2008
伊江村,346,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2008
伊平屋村,169,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2008
伊是名村,158,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2008
離島,2812,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2008
沖縄県,67005,hotel_ryokan,capacity,hotel_ryokan,capacity,,accommodation_type,2008
那覇市,14,minshuku,facilities,minshuku,facilities,,accommodation_type,2008
糸満市,4,minshuku,facilities,minshuku,facilities,,accommodation_type,2008
豊見城市,0,minshuku,facilities,minshuku,facilities,,accommodation_type,2008
八重瀬町,1,minshuku,facilities,minshuku,facilities,,accommodation_type,2008
南城市,8,minshuku,facilities,minshuku,facilities,,accommodation_type,2008
与那原町,1,minshuku,facilities,minshuku,facilities,,accommodation_type,2008
南風原町,0,minshuku,facilities,minshuku,facilities,,accommodation_type,2008
南部,28,minshuku,facilities,minshuku,facilities,,accommodation_type,2008
沖縄市,3,minshuku,facilities,minshuku,facilities,,accommodation_type,2008
宜野湾市,0,minshuku,facilities,minshuku,facilities,,accommodation_type,2008
浦添市,1,minshuku,facilities,minshuku,facilities,,accommodation_type,2008
うるま市,19,minshuku,facilities,minshuku,facilities,,accommodation_type,2008
読谷村,3,minshuku,facilities,minshuku,facilities,,accommodation_type,2008
嘉手納町,0,minshuku,facilities,minshuku,facilities,,accommodation_type,2008
北谷町,0,minshuku,facilities,minshuku,facilities,,accommodation_type,2008
北中城村,0,minshuku,facilities,minshuku,facilities,,accommodation_type,2008
中城村,0,minshuku,facilities,minshuku,facilities,,accommodation_type,2008
西原町,1,minshuku,facilities,minshuku,facilities,,accommodation_type,2008
中部,27,minshuku,facilities,minshuku,facilities,,accommodation_type,2008
名護市,4,minshuku,facilities,minshuku,facilities,,accommodation_type,2008
国頭村,6,minshuku,facilities,minshuku,facilities,,accommodation_type,2008
大宜味村,4,minshuku,facilities,minshuku,facilities,,accommodation_type,2008
東村,3,minshuku,facilities,minshuku,facilities,,accommodation_type,2008
今帰仁村,5,minshuku,facilities,minshuku,facilities,,accommodation_type,2008
本部町,11,minshuku,facilities,minshuku,facilities,,accommodation_type,2008
恩納村,13,minshuku,facilities,minshuku,facilities,,accommodation_type,2008
宜野座村,3,minshuku,facilities,minshuku,facilities,,accommodation_type,2008
金武町,1,minshuku,facilities,minshuku,facilities,,accommodation_type,2008
北部,50,minshuku,facilities,minshuku,facilities,,accommodation_type,2008
宮古島市,30,minshuku,facilities,minshuku,facilities,,accommodation_type,2008
多良間村,4,minshuku,facilities,minshuku,facilities,,accommodation_type,2008
宮古,34,minshuku,facilities,minshuku,facilities,,accommodation_type,2008
石垣市,59,minshuku,facilities,minshuku,facilities,,accommodation_type,2008
竹富町,96,minshuku,facilities,minshuku,facilities,,accommodation_type,2008
与那国町,20,minshuku,facilities,minshuku,facilities,,accommodation_type,2008
八重山,175,minshuku,facilities,minshuku,facilities,,accommodation_type,2008
久米島町,18,minshuku,facilities,minshuku,facilities,,accommodation_type,2008
渡嘉敷村,19,minshuku,facilities,minshuku,facilities,,accommodation_type,2008
座間味村,59,minshuku,facilities,minshuku,facilities,,accommodation_type,2008
粟国村,7,minshuku,facilities,minshuku,facilities,,accommodation_type,2008
渡名喜村,4,minshuku,facilities,minshuku,facilities,,accommodation_type,2008
南大東村,1,minshuku,facilities,minshuku,facilities,,accommodation_type,2008
北大東村,1,minshuku,facilities,minshuku,facilities,,accommodation_type,2008
伊江村,10,minshuku,facilities,minshuku,facilities,,accommodation_type,2008
伊平屋村,4,minshuku,facilities,minshuku,facilities,,accommodation_type,2008
伊是名村,11,minshuku,facilities,minshuku,facilities,,accommodation_type,2008
離島,134,minshuku,facilities,minshuku,facilities,,accommodation_type,2008
沖縄県,448,minshuku,facilities,minshuku,facilities,,accommodation_type,2008
那覇市,191,minshuku,rooms,minshuku,rooms,,accommodation_type,2008
糸満市,22,minshuku,rooms,minshuku,rooms,,accommodation_type,2008
豊見城市,0,minshuku,rooms,minshuku,rooms,,accommodation_type,2008
八重瀬町,4,minshuku,rooms,minshuku,rooms,,accommodation_type,2008
南城市,35,minshuku,rooms,minshuku,rooms,,accommodation_type,2008
与那原町,4,minshuku,rooms,minshuku,rooms,,accommodation_type,2008
南風原町,0,minshuku,rooms,minshuku,rooms,,accommodation_type,2008
南部,256,minshuku,rooms,minshuku,rooms,,accommodation_type,2008
沖縄市,24,minshuku,rooms,minshuku,rooms,,accommodation_type,2008
宜野湾市,0,minshuku,rooms,minshuku,rooms,,accommodation_type,2008
浦添市,19,minshuku,rooms,minshuku,rooms,,accommodation_type,2008
うるま市,159,minshuku,rooms,minshuku,rooms,,accommodation_type,2008
読谷村,15,minshuku,rooms,minshuku,rooms,,accommodation_type,2008
嘉手納町,0,minshuku,rooms,minshuku,rooms,,accommodation_type,2008
北谷町,0,minshuku,rooms,minshuku,rooms,,accommodation_type,2008
北中城村,0,minshuku,rooms,minshuku,rooms,,accommodation_type,2008
中城村,0,minshuku,rooms,minshuku,rooms,,accommodation_type,2008
西原町,8,minshuku,rooms,minshuku,rooms,,accommodation_type,2008
中部,225,minshuku,rooms,minshuku,rooms,,accommodation_type,2008
名護市,33,minshuku,rooms,minshuku,rooms,,accommodation_type,2008
国頭村,36,minshuku,rooms,minshuku,rooms,,accommodation_type,2008
大宜味村,15,minshuku,rooms,minshuku,rooms,,accommodation_type,2008
東村,14,minshuku,rooms,minshuku,rooms,,accommodation_type,2008
今帰仁村,34,minshuku,rooms,minshuku,rooms,,accommodation_type,2008
本部町,97,minshuku,rooms,minshuku,rooms,,accommodation_type,2008
恩納村,78,minshuku,rooms,minshuku,rooms,,accommodation_type,2008
宜野座村,13,minshuku,rooms,minshuku,rooms,,accommodation_type,2008
金武町,4,minshuku,rooms,minshuku,rooms,,accommodation_type,2008
北部,324,minshuku,rooms,minshuku,rooms,,accommodation_type,2008
宮古島市,164,minshuku,rooms,minshuku,rooms,,accommodation_type,2008
多良間村,32,minshuku,rooms,minshuku,rooms,,accommodation_type,2008
宮古,196,minshuku,rooms,minshuku,rooms,,accommodation_type,2008
石垣市,469,minshuku,rooms,minshuku,rooms,,accommodation_type,2008
竹富町,673,minshuku,rooms,minshuku,rooms,,accommodation_type,2008
与那国町,170,minshuku,rooms,minshuku,rooms,,accommodation_type,2008
八重山,1312,minshuku,rooms,minshuku,rooms,,accommodation_type,2008
久米島町,223,minshuku,rooms,minshuku,rooms,,accommodation_type,2008
渡嘉敷村,166,minshuku,rooms,minshuku,rooms,,accommodation_type,2008
座間味村,386,minshuku,rooms,minshuku,rooms,,accommodation_type,2008
粟国村,58,minshuku,rooms,minshuku,rooms,,accommodation_type,2008
渡名喜村,23,minshuku,rooms,minshuku,rooms,,accommodation_type,2008
南大東村,12,minshuku,rooms,minshuku,rooms,,accommodation_type,2008
北大東村,22,minshuku,rooms,minshuku,rooms,,accommodation_type,2008
伊江村,91,minshuku,rooms,minshuku,rooms,,accommodation_type,2008
伊平屋村,37,minshuku,rooms,minshuku,rooms,,accommodation_type,2008
伊是名村,101,minshuku,rooms,minshuku,rooms,,accommodation_type,2008
離島,1119,minshuku,rooms,minshuku,rooms,,accommodation_type,2008
沖縄県,3432,minshuku,rooms,minshuku,rooms,,accommodation_type,2008
那覇市,313,minshuku,capacity,minshuku,capacity,,accommodation_type,2008
糸満市,79,minshuku,capacity,minshuku,capacity,,accommodation_type,2008
豊見城市,0,minshuku,capacity,minshuku,capacity,,accommodation_type,2008
八重瀬町,9,minshuku,capacity,minshuku,capacity,,accommodation_type,2008
南城市,95,minshuku,capacity,minshuku,capacity,,accommodation_type,2008
与那原町,10,minshuku,capacity,minshuku,capacity,,accommodation_type,2008
南風原町,0,minshuku,capacity,minshuku,capacity,,accommodation_type,2008
南部,506,minshuku,capacity,minshuku,capacity,,accommodation_type,2008
沖縄市,53,minshuku,capacity,minshuku,capacity,,accommodation_type,2008
宜野湾市,0,minshuku,capacity,minshuku,capacity,,accommodation_type,2008
浦添市,42,minshuku,capacity,minshuku,capacity,,accommodation_type,2008
うるま市,452,minshuku,capacity,minshuku,capacity,,accommodation_type,2008
読谷村,44,minshuku,capacity,minshuku,capacity,,accommodation_type,2008
嘉手納町,0,minshuku,capacity,minshuku,capacity,,accommodation_type,2008
北谷町,0,minshuku,capacity,minshuku,capacity,,accommodation_type,2008
北中城村,0,minshuku,capacity,minshuku,capacity,,accommodation_type,2008
中城村,0,minshuku,capacity,minshuku,capacity,,accommodation_type,2008
西原町,16,minshuku,capacity,minshuku,capacity,,accommodation_type,2008
中部,607,minshuku,capacity,minshuku,capacity,,accommodation_type,2008
名護市,94,minshuku,capacity,minshuku,capacity,,accommodation_type,2008
国頭村,96,minshuku,capacity,minshuku,capacity,,accommodation_type,2008
大宜味村,49,minshuku,capacity,minshuku,capacity,,accommodation_type,2008
東村,65,minshuku,capacity,minshuku,capacity,,accommodation_type,2008
今帰仁村,100,minshuku,capacity,minshuku,capacity,,accommodation_type,2008
本部町,290,minshuku,capacity,minshuku,capacity,,accommodation_type,2008
恩納村,251,minshuku,capacity,minshuku,capacity,,accommodation_type,2008
宜野座村,38,minshuku,capacity,minshuku,capacity,,accommodation_type,2008
金武町,12,minshuku,capacity,minshuku,capacity,,accommodation_type,2008
北部,995,minshuku,capacity,minshuku,capacity,,accommodation_type,2008
宮古島市,460,minshuku,capacity,minshuku,capacity,,accommodation_type,2008
多良間村,70,minshuku,capacity,minshuku,capacity,,accommodation_type,2008
宮古,530,minshuku,capacity,minshuku,capacity,,accommodation_type,2008
石垣市,1336,minshuku,capacity,minshuku,capacity,,accommodation_type,2008
竹富町,1700,minshuku,capacity,minshuku,capacity,,accommodation_type,2008
与那国町,397,minshuku,capacity,minshuku,capacity,,accommodation_type,2008
八重山,3433,minshuku,capacity,minshuku,capacity,,accommodation_type,2008
久米島町,633,minshuku,capacity,minshuku,capacity,,accommodation_type,2008
渡嘉敷村,496,minshuku,capacity,minshuku,capacity,,accommodation_type,2008
座間味村,1206,minshuku,capacity,minshuku,capacity,,accommodation_type,2008
粟国村,180,minshuku,capacity,minshuku,capacity,,accommodation_type,2008
渡名喜村,65,minshuku,capacity,minshuku,capacity,,accommodation_type,2008
南大東村,22,minshuku,capacity,minshuku,capacity,,accommodation_type,2008
北大東村,50,minshuku,capacity,minshuku,capacity,,accommodation_type,2008
伊江村,221,minshuku,capacity,minshuku,capacity,,accommodation_type,2008
伊平屋村,113,minshuku,capacity,minshuku,capacity,,accommodation_type,2008
伊是名村,269,minshuku,capacity,minshuku,capacity,,accommodation_type,2008
離島,3255,minshuku,capacity,minshuku,capacity,,accommodation_type,2008
沖縄県,9326,minshuku,capacity,minshuku,capacity,,accommodation_type,2008
那覇市,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2008
糸満市,1,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2008
豊見城市,1,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2008
八重瀬町,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2008
南城市,6,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2008
与那原町,1,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2008
南風原町,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2008
南部,9,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2008
沖縄市,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2008
宜野湾市,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2008
浦添市,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2008
うるま市,4,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2008
読谷村,1,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2008
嘉手納町,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2008
北谷町,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2008
北中城村,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2008
中城村,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2008
西原町,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2008
中部,5,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2008
名護市,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2008
国頭村,2,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2008
大宜味村,1,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2008
東村,1,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2008
今帰仁村,7,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2008
本部町,5,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2008
恩納村,27,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2008
宜野座村,15,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2008
金武町,1,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2008
北部,59,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2008
宮古島市,18,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2008
多良間村,1,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2008
宮古,19,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2008
石垣市,34,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2008
竹富町,11,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2008
与那国町,3,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2008
八重山,48,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2008
久米島町,1,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2008
渡嘉敷村,6,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2008
座間味村,7,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2008
粟国村,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2008
渡名喜村,4,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2008
南大東村,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2008
北大東村,0,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2008
伊江村,2,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2008
伊平屋村,1,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2008
伊是名村,2,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2008
離島,23,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2008
沖縄県,163,pension_villa,facilities,pension_villa,facilities,,accommodation_type,2008
那覇市,0,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2008
糸満市,4,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2008
豊見城市,3,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2008
八重瀬町,0,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2008
南城市,26,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2008
与那原町,4,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2008
南風原町,0,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2008
南部,37,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2008
沖縄市,0,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2008
宜野湾市,0,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2008
浦添市,0,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2008
うるま市,7,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2008
読谷村,6,pension_villa,rooms,pension_villa,rooms,,accommodation_type,2008
